Activity,Flow Name,Flow Location,LCIA Method,Unit,Absolute Contribution,Percentage Contribution
Copper,treatment of copper cake,CN,Total HH,DALY,2.9633469674069256e-12,1.311593847305407e-06
Copper,gold mine operation and refining,AU,Total HH,DALY,2.3828576450829748e-12,1.0546660450734556e-06
Copper,"platinum group metal mine operation, ore with high palladium content",AU,Total HH,DALY,2.3190023530948242e-12,1.026403337732494e-06
Copper,"platinum group metal mine operation, ore with high palladium content",FI,Total HH,DALY,1.941326008672724e-12,8.592416873874156e-07
Copper,"copper production, cathode, solvent extraction and electrowinning process",SG,Total HH,DALY,1.9046762519254032e-12,8.430203012373189e-07
Copper,gold mine operation and refining,FI,Total HH,DALY,1.858395035081479e-12,8.225359772867504e-07
Copper,"platinum group metal mine operation, ore with high palladium content",PE,Total HH,DALY,1.7437181673915153e-12,7.717793579152334e-07
Copper,gold mine operation and refining,PE,Total HH,DALY,1.5110854342480923e-12,6.688148165271728e-07
Copper,treatment of copper scrap by electrolytic refining,SG,Total HH,DALY,1.4329402032710985e-12,6.342273027216689e-07
Copper,treatment of copper cake,JP,Total HH,DALY,1.2842527493938912e-12,5.684174087666923e-07
Copper,gold mine operation and refining,CN,Total HH,DALY,1.08106477178062e-12,4.784852799221257e-07
Copper,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",KR,Total HH,DALY,1.0611933088267136e-12,4.696900599111164e-07
Copper,"platinum group metal mine operation, ore with high palladium content",CN,Total HH,DALY,1.0193311693029342e-12,4.5116164415746777e-07
Copper,"platinum group metal, extraction and refinery operations",FI,Total HH,DALY,9.34007831508666e-13,4.1339706035631755e-07
Copper,"platinum group metal, extraction and refinery operations",PE,Total HH,DALY,8.084368819610074e-13,3.578186597712772e-07
Copper,"platinum group metal, extraction and refinery operations",AU,Total HH,DALY,7.514029087072158e-13,3.325751060363217e-07
Copper,"platinum group metal mine operation, ore with high palladium content",AT,Total HH,DALY,7.213004422809543e-13,3.192515869925996e-07
Copper,gold mine operation and refining,AT,Total HH,DALY,6.647778600691974e-13,2.9423437777675616e-07
Copper,cobalt production,FI,Total HH,DALY,5.801310359084762e-13,2.5676922267198806e-07
Copper,cobalt production,PE,Total HH,DALY,5.110670697946392e-13,2.2620112719693036e-07
Copper,primary zinc production from concentrate,FI,Total HH,DALY,3.8674766245121725e-13,1.7117666615146276e-07
Copper,"platinum group metal mine operation, ore with high palladium content",JP,Total HH,DALY,3.6623499863282817e-13,1.6209764707203787e-07
Copper,gold mine operation and refining,JP,Total HH,DALY,3.5702370365452796e-13,1.580206766895161e-07
Copper,primary zinc production from concentrate,AU,Total HH,DALY,3.548173482849687e-13,1.5704413153313997e-07
Copper,"platinum group metal, extraction and refinery operations",CN,Total HH,DALY,3.5285849193672146e-13,1.5617713081996853e-07
Copper,cobalt production,AU,Total HH,DALY,3.514473410352914e-13,1.5555254758341463e-07
Copper,"platinum group metal, extraction and refinery operations",AT,Total HH,DALY,3.3935128097916797e-13,1.501987641349206e-07
Copper,primary zinc production from concentrate,PE,Total HH,DALY,3.309123897792242e-13,1.4646366396013027e-07
Copper,cobalt production,AT,Total HH,DALY,2.082709152750146e-13,9.218186532048567e-08
Copper,cobalt production,CN,Total HH,DALY,1.7922606936743205e-13,7.93264549998866e-08
Copper,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",FI,Total HH,DALY,1.7239658112776604e-13,7.630368552539985e-08
Copper,primary zinc production from concentrate,CN,Total HH,DALY,1.5334771070875274e-13,6.787254954487092e-08
Copper,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",PE,Total HH,DALY,1.5116485715589067e-13,6.690640642326139e-08
Copper,primary zinc production from concentrate,AT,Total HH,DALY,1.4825894245126498e-13,6.562023241485073e-08
Copper,"platinum group metal, extraction and refinery operations",JP,Total HH,DALY,1.363931782355306e-13,6.036837918601593e-08
Copper,treatment of copper cake,SG,Total HH,DALY,1.3560189938140634e-13,6.001815476478306e-08
Copper,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",AU,Total HH,DALY,1.0446956320668447e-13,4.6238809643162146e-08
Copper,cobalt production,JP,Total HH,DALY,7.163422682779981e-14,3.1705707160588555e-08
Copper,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",AT,Total HH,DALY,6.204619568226028e-14,2.7461991255371247e-08
Copper,primary zinc production from concentrate,JP,Total HH,DALY,5.982247826194822e-14,2.647776155877944e-08
Copper,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",CN,Total HH,DALY,4.76938459631973e-14,2.11095614545603e-08
Copper,"aluminium alloy production, Metallic Matrix Composite",CA,Total HH,DALY,4.0655262021622275e-14,1.7994245059602106e-08
Copper,gold mine operation and refining,SG,Total HH,DALY,3.557042017573527e-14,1.574366578119166e-08
Copper,"platinum group metal mine operation, ore with high palladium content",SG,Total HH,DALY,3.2831382801139564e-14,1.4531352607077289e-08
Copper,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",JP,Total HH,DALY,2.1294254558133505e-14,9.424955487356459e-09
Copper,"aluminium alloy production, AlLi",CA,Total HH,DALY,2.0691753613861417e-14,9.158285218840967e-09
Copper,"aluminium alloy production, Metallic Matrix Composite",US,Total HH,DALY,2.0503461793824477e-14,9.07494621217902e-09
Copper,"aluminium alloy production, Metallic Matrix Composite",CD,Total HH,DALY,1.992083182203033e-14,8.81707094658715e-09
Copper,"platinum group metal, extraction and refinery operations",SG,Total HH,DALY,1.2758049173142871e-14,5.64678351308843e-09
Copper,"aluminium alloy production, AlLi",US,Total HH,DALY,1.0035761488947292e-14,4.441883845092211e-09
Copper,"aluminium alloy production, AlLi",CD,Total HH,DALY,1.0001830249032666e-14,4.426865689610266e-09
Copper,cobalt production,SG,Total HH,DALY,8.179778723898379e-15,3.6204155519367996e-09
Copper,"aluminium alloy production, Metallic Matrix Composite",RU,Total HH,DALY,7.342145231852296e-15,3.249674310175986e-09
Copper,primary zinc production from concentrate,SG,Total HH,DALY,5.780548168917052e-15,2.5585027658906e-09
Copper,"aluminium alloy production, Metallic Matrix Composite",CL,Total HH,DALY,5.412621043022215e-15,2.3956561738822726e-09
Copper,"aluminium alloy production, AlLi",RU,Total HH,DALY,3.5309467402289287e-15,1.5628166632474513e-09
Copper,"aluminium alloy production, AlLi",CL,Total HH,DALY,2.686027575888947e-15,1.1888507424128528e-09
Copper,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",SG,Total HH,DALY,2.1251686273075834e-15,9.406114527662547e-10
Copper,"aluminium alloy production, Metallic Matrix Composite",RoW,Total HH,DALY,2.12505401360541e-15,9.405607241042922e-10
Copper,"aluminium alloy production, Metallic Matrix Composite",MX,Total HH,DALY,2.109753840472993e-15,9.3378878238977e-10
Copper,"aluminium alloy production, AlLi",RoW,Total HH,DALY,1.0574159345734863e-15,4.680181730602027e-10
Copper,"aluminium alloy production, AlLi",MX,Total HH,DALY,1.0407872329182065e-15,4.606582172333536e-10
Copper,"aluminium alloy production, Metallic Matrix Composite",ZM,Total HH,DALY,1.0291960520532262e-15,4.5552789612255384e-10
Copper,"aluminium alloy production, AlLi",ZM,Total HH,DALY,5.154011286109671e-16,2.2811940573126263e-10
Copper,"aluminium alloy production, Metallic Matrix Composite",BR,Total HH,DALY,3.8211237563275256e-16,1.6912506242821933e-10
Copper,"aluminium alloy production, Metallic Matrix Composite",DE,Total HH,DALY,2.841011167512195e-16,1.2574473419478113e-10
Copper,"aluminium alloy production, AlLi",BR,Total HH,DALY,1.9884057946532242e-16,8.800794624787723e-11
Copper,"aluminium alloy production, AlLi",DE,Total HH,DALY,1.3788251290427295e-16,6.102756699277162e-11
Copper,"aluminium alloy production, Metallic Matrix Composite",ZA,Total HH,DALY,4.400682315536062e-17,1.947766465583176e-11
Copper,"aluminium alloy production, Metallic Matrix Composite",BE,Total HH,DALY,2.2798533034994053e-17,1.009075750668959e-11
Copper,"aluminium alloy production, AlLi",ZA,Total HH,DALY,2.090020015692837e-17,9.250544817998852e-12
Copper,"aluminium alloy production, Metallic Matrix Composite",KR,Total HH,DALY,1.1427453565321728e-17,5.057854497463592e-12
Copper,"aluminium alloy production, AlLi",BE,Total HH,DALY,1.1185060622214743e-17,4.9505700328679505e-12
Copper,"aluminium alloy production, AlLi",KR,Total HH,DALY,5.7100736716184926e-18,2.5273103614690497e-12
Copper,"aluminium alloy production, Metallic Matrix Composite",PE,Total HH,DALY,1.341620708401012e-18,5.938087864534065e-13
Copper,"aluminium alloy production, Metallic Matrix Composite",AU,Total HH,DALY,1.0889836256250544e-18,4.819902086713769e-13
Copper,"aluminium alloy production, Metallic Matrix Composite",FI,Total HH,DALY,1.0763750172034923e-18,4.764095684659962e-13
Copper,"aluminium alloy production, AlLi",PE,Total HH,DALY,6.748451652279784e-19,2.986902230255349e-13
Copper,"aluminium alloy production, AlLi",AU,Total HH,DALY,5.408944581430879e-19,2.3940289515367e-13
Copper,"aluminium alloy production, AlLi",FI,Total HH,DALY,5.291867939758123e-19,2.3422101788549657e-13
Copper,"aluminium alloy production, Metallic Matrix Composite",CN,Total HH,DALY,5.151999964234271e-19,2.28030383506537e-13
Copper,"aluminium alloy production, Metallic Matrix Composite",AT,Total HH,DALY,3.6799311829663536e-19,1.6287580061235517e-13
Copper,"aluminium alloy production, AlLi",CN,Total HH,DALY,2.565010580944496e-19,1.135287947460285e-13
Copper,"aluminium alloy production, Metallic Matrix Composite",JP,Total HH,DALY,1.9092292819061856e-19,8.45035497626764e-14
Copper,"aluminium alloy production, AlLi",AT,Total HH,DALY,1.7499048798577692e-19,7.74517631257854e-14
Copper,"aluminium alloy production, AlLi",JP,Total HH,DALY,9.526114558809817e-20,4.21631127960511e-14
Copper,"aluminium alloy production, Metallic Matrix Composite",SG,Total HH,DALY,2.2001263486426046e-20,9.737881570780946e-15
Copper,"aluminium alloy production, AlLi",SG,Total HH,DALY,1.1508298661297458e-20,5.093636986531812e-15
Copper,treatment of used cable,AT,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",AT,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",AT,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,AU,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",AU,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",AU,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,BE,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",BE,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",BE,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,BR,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",BR,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",BR,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,CA,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",CA,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",CA,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,CD,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",CD,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",CD,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,CL,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",CL,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",CL,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,CN,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",CN,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",CN,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,DE,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",DE,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",DE,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,FI,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",FI,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",FI,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,JP,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",JP,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",JP,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,KR,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",KR,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",KR,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,MX,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",MX,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",MX,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,PE,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",PE,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",PE,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,RU,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",RU,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",RU,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,SG,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",SG,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",SG,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,US,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",US,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",US,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,ZA,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",ZA,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",ZA,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,ZM,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",ZM,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",ZM,Total HH,DALY,0.0,0.0
Copper,treatment of used cable,RoW,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, hydrometallurgical processing",RoW,Total HH,DALY,0.0,0.0
Copper,"treatment of non-Fe-Co-metals, from used Li-ion battery, pyrometallurgical processing",RoW,Total HH,DALY,0.0,0.0
Graphite,"graphite production, battery grade",US,Total EQ,PDF.m2.yr,0.6780138039550572,54.928230521556074
Graphite,"graphite production, battery grade",CN,Total EQ,PDF.m2.yr,0.3364875911438925,27.260017224103567
Graphite,"graphite production, battery grade",ES,Total EQ,PDF.m2.yr,0.031392008160239966,2.5431745647386963
Graphite,"graphite production, battery grade",MX,Total EQ,PDF.m2.yr,0.029557817737609137,2.3945804892685536
Graphite,"graphite production, battery grade",JP,Total EQ,PDF.m2.yr,0.027052985630317026,2.1916554240197987
Graphite,"market group for transport, freight, lorry, unspecified",GLO,Total EQ,PDF.m2.yr,0.022491033964034183,1.8220760271224596
Graphite,"graphite production, battery grade",RoW,Total EQ,PDF.m2.yr,0.020306976368057443,1.6451380084503235
Graphite,"market group for transport, freight train",GLO,Total EQ,PDF.m2.yr,0.012663335348271118,1.025900356488483
Graphite,"graphite production, battery grade",IN,Total EQ,PDF.m2.yr,0.012436463061696764,1.0075206521473385
Graphite,"graphite production, battery grade",FR,Total EQ,PDF.m2.yr,0.01060091838173713,0.8588168636325522
Graphite,"graphite production, battery grade",CH,Total EQ,PDF.m2.yr,0.010055292461510202,0.8146138309657608
Graphite,"graphite production, battery grade",KR,Total EQ,PDF.m2.yr,0.009174414266993332,0.7432508583425043
Graphite,"graphite production, battery grade",BR,Total EQ,PDF.m2.yr,0.007751943547483764,0.6280116122746403
Graphite,"graphite production, battery grade",DE,Total EQ,PDF.m2.yr,0.005313270342606762,0.430446307286978
Graphite,"graphite production, battery grade",CA,Total EQ,PDF.m2.yr,0.004503139020414397,0.36481478214908447
Graphite,"graphite production, battery grade",MY,Total EQ,PDF.m2.yr,0.004402622901691836,0.35667162561138815
Graphite,"market for transport, freight, sea, container ship",GLO,Total EQ,PDF.m2.yr,0.0042123119342664245,0.34125387949981156
Graphite,"graphite production, battery grade",IT,Total EQ,PDF.m2.yr,0.003077155090254756,0.24929091880155405
Graphite,"graphite production, battery grade",RU,Total EQ,PDF.m2.yr,0.0010608162689887657,0.08594037499551316
Graphite,"market group for transport, freight, inland waterways, barge",GLO,Total EQ,PDF.m2.yr,0.000778941049502569,0.06310469385755461
Graphite,"graphite production, battery grade",PL,Total EQ,PDF.m2.yr,0.0007549523082258644,0.061161283409150016
Graphite,"graphite production, battery grade",NL,Total EQ,PDF.m2.yr,0.000619621242023626,0.050197648218062885
Graphite,"graphite production, battery grade",AT,Total EQ,PDF.m2.yr,0.0005437687852079512,0.04405257977064535
Graphite,"graphite production, battery grade",NO,Total EQ,PDF.m2.yr,0.0005119622954066584,0.04147582662241189
Graphite,"graphite production, battery grade",ZA,Total EQ,PDF.m2.yr,0.0002914825102107484,0.02361400080715627
Graphite,"graphite production, battery grade",CZ,Total EQ,PDF.m2.yr,0.00023722600600181555,0.019218494767164807
Graphite,"graphite production, battery grade",GB,Total EQ,PDF.m2.yr,7.073930397293332e-05,0.0057308343471680545
Graphite,"graphite production, battery grade",RO,Total EQ,PDF.m2.yr,5.169475267088572e-07,4.1879697358631605e-05
Graphite,"graphite production, battery grade",DK,Total EQ,PDF.m2.yr,4.831113956960461e-09,3.9138515994199596e-07
Graphite,"graphite production, battery grade",US,Total HH,DALY,4.681721328836735e-06,50.676074072217226
Graphite,"graphite production, battery grade",CN,Total HH,DALY,2.723700233994937e-06,29.48198432022826
Graphite,"graphite production, battery grade",MX,Total HH,DALY,2.408182987361024e-07,2.6066749999680816
Graphite,"market group for transport, freight, lorry, unspecified",GLO,Total HH,DALY,2.3548198974384467e-07,2.548913512094329
Graphite,"graphite production, battery grade",ES,Total HH,DALY,2.3264947987011038e-07,2.5182537461472365
Graphite,"graphite production, battery grade",JP,Total HH,DALY,2.2197577994246446e-07,2.4027190591878993
Graphite,"graphite production, battery grade",RoW,Total HH,DALY,1.6851431832336312e-07,1.824039381623294
Graphite,"market group for transport, freight train",GLO,Total HH,DALY,1.2679282260571496e-07,1.3724359095480845
Graphite,"graphite production, battery grade",IN,Total HH,DALY,1.1222143241681807e-07,1.2147116887578664
Graphite,"graphite production, battery grade",KR,Total HH,DALY,7.548035517748964e-08,0.8170174603113635
Graphite,"graphite production, battery grade",CH,Total HH,DALY,7.164593960173747e-08,0.7755128268459706
Graphite,"graphite production, battery grade",FR,Total HH,DALY,7.130059478392345e-08,0.7717747317440249
Graphite,"graphite production, battery grade",BR,Total HH,DALY,5.98918003327569e-08,0.6482832054284954
Graphite,"market for transport, freight, sea, container ship",GLO,Total HH,DALY,4.3470117110698126e-08,0.47053096925293675
Graphite,"graphite production, battery grade",DE,Total HH,DALY,4.0570945213905345e-08,0.43914963758652037
Graphite,"graphite production, battery grade",MY,Total HH,DALY,3.803008366194731e-08,0.4116467429949135
Graphite,"graphite production, battery grade",CA,Total HH,DALY,2.8870331702252235e-08,0.31249939179877145
Graphite,"graphite production, battery grade",IT,Total HH,DALY,2.306001210659955e-08,0.24960709951325194
Graphite,"graphite production, battery grade",RU,Total HH,DALY,9.309215302021734e-09,0.10076517824624306
Graphite,"market group for transport, freight, inland waterways, barge",GLO,Total HH,DALY,8.893632816254748e-09,0.09626681378740058
Graphite,"graphite production, battery grade",PL,Total HH,DALY,6.425454342847824e-09,0.0695506582632743
Graphite,"graphite production, battery grade",NL,Total HH,DALY,4.934228281816622e-09,0.05340926986799051
Graphite,"graphite production, battery grade",AT,Total HH,DALY,4.094142150245357e-09,0.044315976175278174
Graphite,"graphite production, battery grade",NO,Total HH,DALY,3.6782750233231617e-09,0.039814530692331054
Graphite,"graphite production, battery grade",ZA,Total HH,DALY,2.4875848442778136e-09,0.026926214734970096
Graphite,"graphite production, battery grade",CZ,Total HH,DALY,1.9613491405847927e-09,0.02123011331698609
Graphite,"graphite production, battery grade",GB,Total HH,DALY,5.403063578381669e-10,0.005848405551788813
Graphite,"graphite production, battery grade",RO,Total HH,DALY,4.212328697918346e-12,4.559525570166216e-05
Graphite,"graphite production, battery grade",DK,Total HH,DALY,3.607401239797653e-14,3.9047375867973034e-07
Lithium carbonate,"lithium carbonate production, from spodumene",CL,Total EQ,PDF.m2.yr,2.9430564316866525,57.40309589906041
Lithium carbonate,"lithium carbonate production, from spodumene",RoW,Total EQ,PDF.m2.yr,0.7730265393073245,15.07756225487886
Lithium carbonate,"lithium carbonate production, from spodumene",US,Total EQ,PDF.m2.yr,0.2890640962066393,5.638075388862138
Lithium carbonate,"lithium carbonate production, from spodumene",CN,Total EQ,PDF.m2.yr,0.2850125624247788,5.5590519016756765
Lithium carbonate,"lithium carbonate production, from concentrated brine",CL,Total EQ,PDF.m2.yr,0.26750847269880174,5.217641886445293
Lithium carbonate,"lithium carbonate production, from spodumene",AR,Total EQ,PDF.m2.yr,0.15299847800789185,2.984171900660443
Lithium carbonate,"lithium carbonate production, from spodumene",DE,Total EQ,PDF.m2.yr,0.11718870264864299,2.285717074263274
Lithium carbonate,"lithium carbonate production, from concentrated brine",RoW,Total EQ,PDF.m2.yr,0.08016225777716565,1.5635316132999548
Lithium carbonate,"lithium carbonate production, from spodumene",NL,Total EQ,PDF.m2.yr,0.04813057059686998,0.9387668309388315
Lithium carbonate,"lithium carbonate production, from concentrated brine",CN,Total EQ,PDF.m2.yr,0.02893728747101331,0.5644097985594156
Lithium carbonate,"lithium carbonate production, from concentrated brine",US,Total EQ,PDF.m2.yr,0.0274159367448775,0.5347364831964375
Lithium carbonate,"lithium carbonate production, from spodumene",BE,Total EQ,PDF.m2.yr,0.02280097436821109,0.44472355479108
Lithium carbonate,"market group for transport, freight, lorry, unspecified",GLO,Total EQ,PDF.m2.yr,0.022491033964034183,0.43867829566780714
Lithium carbonate,"lithium carbonate production, from concentrated brine",AR,Total EQ,PDF.m2.yr,0.015489286812072926,0.3021121194648366
Lithium carbonate,"lithium carbonate production, from concentrated brine",DE,Total EQ,PDF.m2.yr,0.013461319001999296,0.2625574478559239
Lithium carbonate,"market group for transport, freight train",GLO,Total EQ,PDF.m2.yr,0.012663335348271118,0.24699310742817693
Lithium carbonate,"lithium carbonate production, from spodumene",GB,Total EQ,PDF.m2.yr,0.012055502179699968,0.23513757340223804
Lithium carbonate,"lithium carbonate production, from concentrated brine",NL,Total EQ,PDF.m2.yr,0.005433360602906977,0.10597544660878354
Lithium carbonate,"market for transport, freight, sea, container ship",GLO,Total EQ,PDF.m2.yr,0.0042123119342664245,0.08215939841183331
Lithium carbonate,"lithium carbonate production, from concentrated brine",BE,Total EQ,PDF.m2.yr,0.0026517616593655148,0.05172151209712753
Lithium carbonate,"lithium carbonate production, from concentrated brine",GB,Total EQ,PDF.m2.yr,0.001434000141394932,0.027969578411578228
Lithium carbonate,"lithium carbonate production, from spodumene",IN,Total EQ,PDF.m2.yr,0.0008873357160995582,0.017307115370782503
Lithium carbonate,"market group for transport, freight, inland waterways, barge",GLO,Total EQ,PDF.m2.yr,0.000778941049502569,0.015192922324865358
Lithium carbonate,"lithium carbonate production, from concentrated brine",IN,Total EQ,PDF.m2.yr,8.15094772783355e-05,0.0015898085712916902
Lithium carbonate,"lithium carbonate production, from spodumene",FR,Total EQ,PDF.m2.yr,3.436744798999261e-05,0.0006703228288575203
Lithium carbonate,"lithium carbonate production, from spodumene",KR,Total EQ,PDF.m2.yr,1.7487036677172262e-05,0.00034107740258137927
Lithium carbonate,"lithium carbonate production, from concentrated brine",FR,Total EQ,PDF.m2.yr,3.978063651187015e-06,7.75904827386495e-05
Lithium carbonate,"lithium carbonate production, from concentrated brine",KR,Total EQ,PDF.m2.yr,1.7177861024301901e-06,3.350470596153761e-05
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",AR,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",BE,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",CL,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",CN,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",DE,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",FR,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",GB,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",IN,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",KR,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",NL,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",US,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",RoW,Total EQ,PDF.m2.yr,0.0,0.0
Lithium carbonate,"lithium carbonate production, from spodumene",CL,Total HH,DALY,3.0042212571681023e-05,57.87234897513748
Lithium carbonate,"lithium carbonate production, from spodumene",RoW,Total HH,DALY,7.337744954020914e-06,14.135195124407938
Lithium carbonate,"lithium carbonate production, from concentrated brine",CL,Total HH,DALY,3.451913625048714e-06,6.6496550300413775
Lithium carbonate,"lithium carbonate production, from spodumene",US,Total HH,DALY,2.689155864032406e-06,5.180303089876996
Lithium carbonate,"lithium carbonate production, from spodumene",CN,Total HH,DALY,2.589170144337879e-06,4.987693825533183
