REF_DATE,GEO,North American Industry Classification System (NAICS),Energy types,UOM,VALUE
2020,Canada,"Shale, clay and refractory mineral mining and quarrying [212326]","Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2020,Canada,"Shale, clay and refractory mineral mining and quarrying [212326]","Water, quantity purchased (litres)",Litres,
2021,Canada,Metal ore mining [2122],"Coal, quantity purchased (tonnes)",Tonnes,178969.0
2021,Canada,Metal ore mining [2122],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Metal ore mining [2122],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Metal ore mining [2122],"Natural gas, quantity purchased (cubic metres)",Cubic metres,122159747.0
2021,Canada,Metal ore mining [2122],"Gasoline - aviation, quantity purchased (litres)",Litres,11109616.0
2021,Canada,Metal ore mining [2122],"Gasoline - motor, quantity purchased (litres)",Litres,29558565.0
2021,Canada,Metal ore mining [2122],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Metal ore mining [2122],"Diesel fuel, quantity purchased (litres)",Litres,844789138.0
2021,Canada,Metal ore mining [2122],"Light Fuel Oil, quantity purchased (litres)",Litres,7573892.0
2021,Canada,Metal ore mining [2122],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,Metal ore mining [2122],"Propane, quantity purchased (litres)",Litres,115114474.0
2021,Canada,Metal ore mining [2122],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Metal ore mining [2122],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,12162926094.0
2021,Canada,Metal ore mining [2122],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Metal ore mining [2122],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Metal ore mining [2122],"Water, quantity purchased (litres)",Litres,1698274295.0
2021,Canada,Iron ore mining [21221],"Coal, quantity purchased (tonnes)",Tonnes,178969.0
2021,Canada,Iron ore mining [21221],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Iron ore mining [21221],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Iron ore mining [21221],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2021,Canada,Iron ore mining [21221],"Gasoline - aviation, quantity purchased (litres)",Litres,1625941.0
2021,Canada,Iron ore mining [21221],"Gasoline - motor, quantity purchased (litres)",Litres,6493366.0
2021,Canada,Iron ore mining [21221],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Iron ore mining [21221],"Diesel fuel, quantity purchased (litres)",Litres,186249395.0
2021,Canada,Iron ore mining [21221],"Light Fuel Oil, quantity purchased (litres)",Litres,931792.0
2021,Canada,Iron ore mining [21221],"Heavy Fuel Oil, quantity purchased (litres)",Litres,149617543.0
2021,Canada,Iron ore mining [21221],"Propane, quantity purchased (litres)",Litres,
2021,Canada,Iron ore mining [21221],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Iron ore mining [21221],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,2722937383.0
2021,Canada,Iron ore mining [21221],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Iron ore mining [21221],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Iron ore mining [21221],"Water, quantity purchased (litres)",Litres,0.0
2021,Canada,Gold and silver ore mining [21222],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Gold and silver ore mining [21222],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Gold and silver ore mining [21222],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Gold and silver ore mining [21222],"Natural gas, quantity purchased (cubic metres)",Cubic metres,59691359.0
2021,Canada,Gold and silver ore mining [21222],"Gasoline - aviation, quantity purchased (litres)",Litres,
2021,Canada,Gold and silver ore mining [21222],"Gasoline - motor, quantity purchased (litres)",Litres,17862167.0
2021,Canada,Gold and silver ore mining [21222],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Gold and silver ore mining [21222],"Diesel fuel, quantity purchased (litres)",Litres,330702510.0
2021,Canada,Gold and silver ore mining [21222],"Light Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,Gold and silver ore mining [21222],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,Gold and silver ore mining [21222],"Propane, quantity purchased (litres)",Litres,53458107.0
2021,Canada,Gold and silver ore mining [21222],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Gold and silver ore mining [21222],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,4036140357.0
2021,Canada,Gold and silver ore mining [21222],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Gold and silver ore mining [21222],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Gold and silver ore mining [21222],"Water, quantity purchased (litres)",Litres,
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Natural gas, quantity purchased (cubic metres)",Cubic metres,62468388.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Gasoline - aviation, quantity purchased (litres)",Litres,
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Gasoline - motor, quantity purchased (litres)",Litres,4309630.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Diesel fuel, quantity purchased (litres)",Litres,312959356.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Light Fuel Oil, quantity purchased (litres)",Litres,63534.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Heavy Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Propane, quantity purchased (litres)",Litres,31355990.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,4765515777.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Water, quantity purchased (litres)",Litres,
2021,Canada,Lead-zinc ore mining [212231],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Lead-zinc ore mining [212231],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Lead-zinc ore mining [212231],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Lead-zinc ore mining [212231],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2021,Canada,Lead-zinc ore mining [212231],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2021,Canada,Lead-zinc ore mining [212231],"Gasoline - motor, quantity purchased (litres)",Litres,0.0
2021,Canada,Lead-zinc ore mining [212231],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Lead-zinc ore mining [212231],"Diesel fuel, quantity purchased (litres)",Litres,2317415.0
2021,Canada,Lead-zinc ore mining [212231],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Lead-zinc ore mining [212231],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Lead-zinc ore mining [212231],"Propane, quantity purchased (litres)",Litres,1760296.0
2021,Canada,Lead-zinc ore mining [212231],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Lead-zinc ore mining [212231],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,80093475.0
2021,Canada,Lead-zinc ore mining [212231],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Lead-zinc ore mining [212231],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Lead-zinc ore mining [212231],"Water, quantity purchased (litres)",Litres,0.0
2021,Canada,Nickel-copper ore mining [212232],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Nickel-copper ore mining [212232],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Nickel-copper ore mining [212232],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Nickel-copper ore mining [212232],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2021,Canada,Nickel-copper ore mining [212232],"Gasoline - aviation, quantity purchased (litres)",Litres,
2021,Canada,Nickel-copper ore mining [212232],"Gasoline - motor, quantity purchased (litres)",Litres,
2021,Canada,Nickel-copper ore mining [212232],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Nickel-copper ore mining [212232],"Diesel fuel, quantity purchased (litres)",Litres,141060091.0
2021,Canada,Nickel-copper ore mining [212232],"Light Fuel Oil, quantity purchased (litres)",Litres,63534.0
2021,Canada,Nickel-copper ore mining [212232],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Nickel-copper ore mining [212232],"Propane, quantity purchased (litres)",Litres,2395779.0
2021,Canada,Nickel-copper ore mining [212232],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Nickel-copper ore mining [212232],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,474479948.0
2021,Canada,Nickel-copper ore mining [212232],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Nickel-copper ore mining [212232],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Nickel-copper ore mining [212232],"Water, quantity purchased (litres)",Litres,
2021,Canada,Copper-zinc ore mining [212233],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Copper-zinc ore mining [212233],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Copper-zinc ore mining [212233],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Copper-zinc ore mining [212233],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2021,Canada,Copper-zinc ore mining [212233],"Gasoline - aviation, quantity purchased (litres)",Litres,
2021,Canada,Copper-zinc ore mining [212233],"Gasoline - motor, quantity purchased (litres)",Litres,
2021,Canada,Copper-zinc ore mining [212233],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Copper-zinc ore mining [212233],"Diesel fuel, quantity purchased (litres)",Litres,169581850.0
2021,Canada,Copper-zinc ore mining [212233],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Copper-zinc ore mining [212233],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,Copper-zinc ore mining [212233],"Propane, quantity purchased (litres)",Litres,27199915.0
2021,Canada,Copper-zinc ore mining [212233],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Copper-zinc ore mining [212233],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,4210942354.0
2021,Canada,Copper-zinc ore mining [212233],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Copper-zinc ore mining [212233],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Copper-zinc ore mining [212233],"Water, quantity purchased (litres)",Litres,
2021,Canada,Other metal ore mining [21229],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Other metal ore mining [21229],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Other metal ore mining [21229],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Other metal ore mining [21229],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2021,Canada,Other metal ore mining [21229],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2021,Canada,Other metal ore mining [21229],"Gasoline - motor, quantity purchased (litres)",Litres,893402.0
2021,Canada,Other metal ore mining [21229],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Other metal ore mining [21229],"Diesel fuel, quantity purchased (litres)",Litres,14877877.0
2021,Canada,Other metal ore mining [21229],"Light Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,Other metal ore mining [21229],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Other metal ore mining [21229],"Propane, quantity purchased (litres)",Litres,
2021,Canada,Other metal ore mining [21229],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Other metal ore mining [21229],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,638332577.0
2021,Canada,Other metal ore mining [21229],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Other metal ore mining [21229],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Other metal ore mining [21229],"Water, quantity purchased (litres)",Litres,0.0
2021,Canada,Uranium ore mining [212291],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Uranium ore mining [212291],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Uranium ore mining [212291],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Uranium ore mining [212291],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2021,Canada,Uranium ore mining [212291],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2021,Canada,Uranium ore mining [212291],"Gasoline - motor, quantity purchased (litres)",Litres,
2021,Canada,Uranium ore mining [212291],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Uranium ore mining [212291],"Diesel fuel, quantity purchased (litres)",Litres,1403838.0
2021,Canada,Uranium ore mining [212291],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Uranium ore mining [212291],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Uranium ore mining [212291],"Propane, quantity purchased (litres)",Litres,13816528.0
2021,Canada,Uranium ore mining [212291],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Uranium ore mining [212291],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2021,Canada,Uranium ore mining [212291],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Uranium ore mining [212291],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Uranium ore mining [212291],"Water, quantity purchased (litres)",Litres,0.0
2021,Canada,All other metal ore mining [212299],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,All other metal ore mining [212299],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,All other metal ore mining [212299],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,All other metal ore mining [212299],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2021,Canada,All other metal ore mining [212299],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2021,Canada,All other metal ore mining [212299],"Gasoline - motor, quantity purchased (litres)",Litres,
2021,Canada,All other metal ore mining [212299],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,All other metal ore mining [212299],"Diesel fuel, quantity purchased (litres)",Litres,13474039.0
2021,Canada,All other metal ore mining [212299],"Light Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,All other metal ore mining [212299],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,All other metal ore mining [212299],"Propane, quantity purchased (litres)",Litres,
2021,Canada,All other metal ore mining [212299],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,All other metal ore mining [212299],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2021,Canada,All other metal ore mining [212299],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,All other metal ore mining [212299],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,All other metal ore mining [212299],"Water, quantity purchased (litres)",Litres,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Natural gas, quantity purchased (cubic metres)",Cubic metres,2083565292.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Gasoline - aviation, quantity purchased (litres)",Litres,213850.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Gasoline - motor, quantity purchased (litres)",Litres,5038945.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Diesel fuel, quantity purchased (litres)",Litres,179413010.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Light Fuel Oil, quantity purchased (litres)",Litres,1606276.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Propane, quantity purchased (litres)",Litres,655791.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,3373420816.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Water, quantity purchased (litres)",Litres,9593840479.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Natural gas, quantity purchased (cubic metres)",Cubic metres,2083565292.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Gasoline - aviation, quantity purchased (litres)",Litres,213850.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Gasoline - motor, quantity purchased (litres)",Litres,5038945.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Diesel fuel, quantity purchased (litres)",Litres,179413010.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Light Fuel Oil, quantity purchased (litres)",Litres,1606276.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Propane, quantity purchased (litres)",Litres,655791.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,3373420816.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Other non-metallic mineral mining and quarrying [21239],"Water, quantity purchased (litres)",Litres,9593840479.0
2021,Canada,Diamond mining [212392],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Diamond mining [212392],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Diamond mining [212392],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Diamond mining [212392],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2021,Canada,Diamond mining [212392],"Gasoline - aviation, quantity purchased (litres)",Litres,213850.0
2021,Canada,Diamond mining [212392],"Gasoline - motor, quantity purchased (litres)",Litres,0.0
2021,Canada,Diamond mining [212392],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Diamond mining [212392],"Diesel fuel, quantity purchased (litres)",Litres,150760616.0
2021,Canada,Diamond mining [212392],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Diamond mining [212392],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Diamond mining [212392],"Propane, quantity purchased (litres)",Litres,0.0
2021,Canada,Diamond mining [212392],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Diamond mining [212392],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,178947.0
2021,Canada,Diamond mining [212392],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Diamond mining [212392],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Diamond mining [212392],"Water, quantity purchased (litres)",Litres,0.0
2021,Canada,Salt mining [212393],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Salt mining [212393],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Salt mining [212393],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Salt mining [212393],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2021,Canada,Salt mining [212393],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2021,Canada,Salt mining [212393],"Gasoline - motor, quantity purchased (litres)",Litres,
2021,Canada,Salt mining [212393],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Salt mining [212393],"Diesel fuel, quantity purchased (litres)",Litres,
2021,Canada,Salt mining [212393],"Light Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,Salt mining [212393],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Salt mining [212393],"Propane, quantity purchased (litres)",Litres,
2021,Canada,Salt mining [212393],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Salt mining [212393],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,188733548.0
2021,Canada,Salt mining [212393],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Salt mining [212393],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Salt mining [212393],"Water, quantity purchased (litres)",Litres,34859400.0
2021,Canada,Gypsum mining [212395],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Gypsum mining [212395],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Gypsum mining [212395],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Gypsum mining [212395],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2021,Canada,Gypsum mining [212395],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2021,Canada,Gypsum mining [212395],"Gasoline - motor, quantity purchased (litres)",Litres,0.0
2021,Canada,Gypsum mining [212395],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Gypsum mining [212395],"Diesel fuel, quantity purchased (litres)",Litres,
2021,Canada,Gypsum mining [212395],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Gypsum mining [212395],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Gypsum mining [212395],"Propane, quantity purchased (litres)",Litres,0.0
2021,Canada,Gypsum mining [212395],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Gypsum mining [212395],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2021,Canada,Gypsum mining [212395],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Gypsum mining [212395],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Gypsum mining [212395],"Water, quantity purchased (litres)",Litres,0.0
2021,Canada,Potash mining [212396],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Potash mining [212396],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Potash mining [212396],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Potash mining [212396],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2021,Canada,Potash mining [212396],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2021,Canada,Potash mining [212396],"Gasoline - motor, quantity purchased (litres)",Litres,
2021,Canada,Potash mining [212396],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Potash mining [212396],"Diesel fuel, quantity purchased (litres)",Litres,
2021,Canada,Potash mining [212396],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Potash mining [212396],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Potash mining [212396],"Propane, quantity purchased (litres)",Litres,
2021,Canada,Potash mining [212396],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Potash mining [212396],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,3079069884.0
2021,Canada,Potash mining [212396],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Potash mining [212396],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2021,Canada,Potash mining [212396],"Water, quantity purchased (litres)",Litres,
2021,Canada,Peat extraction [212397],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Peat extraction [212397],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Peat extraction [212397],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2021,Canada,Peat extraction [212397],"Natural gas, quantity purchased (cubic metres)",Cubic metres,1586974.0
2021,Canada,Peat extraction [212397],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2021,Canada,Peat extraction [212397],"Gasoline - motor, quantity purchased (litres)",Litres,4342504.0
2021,Canada,Peat extraction [212397],"Kerosene, quantity purchased (litres)",Litres,0.0
2021,Canada,Peat extraction [212397],"Diesel fuel, quantity purchased (litres)",Litres,10546993.0
2021,Canada,Peat extraction [212397],"Light Fuel Oil, quantity purchased (litres)",Litres,
2021,Canada,Peat extraction [212397],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2021,Canada,Peat extraction [212397],"Propane, quantity purchased (litres)",Litres,291440.0
2021,Canada,Peat extraction [212397],"Butane, quantity purchased (litres)",Litres,0.0
2021,Canada,Peat extraction [212397],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,66144823.0
2021,Canada,Peat extraction [212397],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2021,Canada,Peat extraction [212397],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
