Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
10001,Division Alma,Produits forestiers Résolu,Alma,1100 Melançon Street,G8B 5W2,Quebec,48.565,-71.65556,39.08,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Mechanical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10001-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110001&GoCTemplateCulture=en-CA
"
10002,Aciérie - ArcelorMittal Contrecoeur,ArcelorMittal Produits Longs Canada s.e.n.c,Contrecoeur,0 3900 Route des Aciéries,J0L 1C0,Quebec,45.82055,-73.26362,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10002-2017.html,"http://indicators-map.canada.ca/App/Detail?id=0110002&GoCTemplateCulture=en-CA
"
10003,"Foothills Pipeline, Alberta",Foothills Pipe Lines Ltd.,Airdrie,,T4A 2G7,Alberta,0,0,352.66,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Pipeline Transportation of Natural Gas,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=486210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10003-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110003&GoCTemplateCulture=en-CA
"
10004,Kingston CoGen,Validus Power Corp,Bath,5146 Taylor-Kidd Boulevard,K0H 1G0,Ontario,44.2095,-76.7246,1.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10004-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110004&GoCTemplateCulture=en-CA
"
10005,AGC Flat glass North America ltée,AGC Flat glass North America ltée,St Augustin De Desmaures,250 rue de Copenhague,G3A 2H3,Quebec,0,0,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Glass Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327214&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10005-2007.html,"http://indicators-map.canada.ca/App/Detail?id=0110005&GoCTemplateCulture=en-CA
"
10006,Redwater Fertilizer Operations,Nutrien (Canada) Holdings ULC.,Sturgeon County,56225 SH643,T0A 2W0,Alberta,53.842,-113.093,1226.4,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Chemical Fertilizer (except Potash) Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325313&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10006-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110006&GoCTemplateCulture=en-CA
"
10007,Alberta Envirofuels,Keyera Corp,Edmonton,9511 17 Street Northwest,T6P 1Y3,Alberta,53.53199,-113.36492,299.15,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Petrochemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10007-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110007&GoCTemplateCulture=en-CA
"
10008,Alliance Pipeline Ltd. - AB Pipeline System,Alliance Pipeline Ltd. Partnership,Calgary,200 425 1st Street Southwest,T2P 3L8,Alberta,51.049,-114.067,559.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Pipeline Transportation of Natural Gas,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=486210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10008-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110008&GoCTemplateCulture=en-CA
"
10009,Alberta-Pacific Forest Industries Inc.,Alberta-Pacific Forest Industries Inc.,County of Athabasca,,T0A 0M0,Alberta,54.92312,-112.86187,165.07,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Chemical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10009-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110009&GoCTemplateCulture=en-CA
"
10010,Rio Tinto Alcan Inc.,Rio Tinto Alcan Inc,Kitimat,1 Smeltersite Road,V8C 2H2,British Columbia,54.00286,-128.69531,420.39,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Primary Production of Alumina and Aluminum,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331313&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10010-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110010&GoCTemplateCulture=en-CA
"
10011,Algoma Steel Inc,Algoma Steel Inc.,Sault Ste. Marie,105 West Street North,P6A 7B4,Ontario,46.5217,-84.3637,3936.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10011-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110011&GoCTemplateCulture=en-CA
"
10012,Aluminerie Alouette inc.,Aluminerie Alouette inc.,SeptÎles,400 Chemin de de la Pointe-Noire,G4R 5M9,Quebec,50.1583,-66.4416,1140.9,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Primary Production of Alumina and Aluminum,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331313&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10012-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110012&GoCTemplateCulture=en-CA
"
10013,Aluminerie de Baie-Comeau,Ne pas prendre - Alcoa Canada Co.,Baie Comeau,0 100 Maritime Route,G4Z 2L6,Quebec,49.2583,-68.1461,534.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Primary Production of Alumina and Aluminum,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331313&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10013-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110013&GoCTemplateCulture=en-CA
"
10014,Aluminerie de Bécancour inc.,Aluminerie de Bécancour inc.,Bécancour,5555 Pierre Thibault,G9H 2T7,Quebec,46.3829,-72.3874,821.53,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Primary Production of Alumina and Aluminum,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331313&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10014-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110014&GoCTemplateCulture=en-CA
"
10015,ATCO Pipelines - Transmission System,ATCO Gas and Pipelines Ltd.,Edmonton,7210 42 Street Northwest,T6B 3H1,Alberta,53.509,-113.4088,110.81,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Pipeline Transportation of Natural Gas,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=486210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10015-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110015&GoCTemplateCulture=en-CA
"
10016,Atikokan Generating Station,Ontario Power Generation Inc.,Atikokan,15202 622 Highway,P0T 1C0,Ontario,48.8361,-91.5656,20.44,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Other Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221119&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10016-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110016&GoCTemplateCulture=en-CA
"
10017,Balzac Gas Plant,Nexen Inc.,Rocky View County,RR3 Site 17 Comp 16,T4A 0P7,Alberta,51.191,-113.944,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Conventional Oil and Gas Extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211113&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10017-2011.html,"http://indicators-map.canada.ca/App/Detail?id=0110017&GoCTemplateCulture=en-CA
"
10018,Battle River Generating Station,Alberta Power 2000 Ltd.,Forestburg,,N/A,Alberta,52.5647,-112.1414,875.8,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10018-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110018&GoCTemplateCulture=en-CA
"
10019,Formulation Plant,Bayer CropScience Inc.,Regina,295 Entrain Henderson,S4N 6C2,Saskatchewan,50.4734,-104.561,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Pesticide and Other Agricultural Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325320&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10019-2011.html,"http://indicators-map.canada.ca/App/Detail?id=0110019&GoCTemplateCulture=en-CA
"
10020,Bayside Power,New Brunswick Power Corporation,Saint John,0 509 Bayside Drive,E2J 1B4,New Brunswick,45.2753,-66.0269,31.5,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10020-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110020&GoCTemplateCulture=en-CA
"
10021,Usine de Bedford,Graymont (QC) Inc.,Bedford,1015 de la Carriere Road,J0J 1A0,Quebec,45.1123,-73.0129,406.76,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Lime Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10021-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110021&GoCTemplateCulture=en-CA
"
10022,Belledune Generating Station,New Brunswick Power Corporation,Belledune,1558 Main Street,E8G 2M3,New Brunswick,47.9058,-65.867,2381.01,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10022-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110022&GoCTemplateCulture=en-CA
"
10023,Bonnie Glen Gas Plant,Imperial Oil Resources,Thorsby,4-17-47-27W4M,T0C 2P0,Alberta,0,0,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Conventional Oil and Gas Extraction,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211113&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10023-2008.html,"http://indicators-map.canada.ca/App/Detail?id=0110023&GoCTemplateCulture=en-CA
"
10024,Boundary Dam Power Station,Saskatchewan Power Corporation,Estevan,,S4A 2A6,Saskatchewan,49.09606,-103.0305,3712.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10024-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110024&GoCTemplateCulture=en-CA
"
10025,Resolute Forest Products - Thunder Bay Operations,Produits forestiers Résolu,Thunder Bay,2001 Neebing Avenue,P7E 6S3,Ontario,48.3486,-89.3067,211.88,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Chemical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10025-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110025&GoCTemplateCulture=en-CA
"
10026,Brady Road Resource Management Facility,"City of Winnipeg, Water & Waste Department",Winnipeg,1901 Brady Road,R3Y 1T1,Manitoba,49.7583,-97.2004,587.85,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10026-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110026&GoCTemplateCulture=en-CA
"
10027,Brampton Assembly Plant,FCA Canada Inc.,Brampton,2000 Williams Parkway East,L6S 6B3,Ontario,43.7512,-79.7168,61.6,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Automobile and Light-Duty Motor Vehicle Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=336110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10027-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110027&GoCTemplateCulture=en-CA
"
10028,Brandon Generating Station,Manitoba Hydro,Brandon,3305 Victoria Avenue East,R7A 7J8,Manitoba,49.8449,-99.8896,19.59,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10028-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110028&GoCTemplateCulture=en-CA
"
10029,Brazeau Gas Plant,Tidewater Midstream and Infrastructure Ltd.,Drayton Valley,,N/A,Alberta,53.1812,-115.7625,138.92,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10029-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110029&GoCTemplateCulture=en-CA
"
10030,Brazeau River Gas Plant,Keyera Corp,Drayton Valley,,T7A 1S5,Alberta,52.94707,-115.9026,57.74,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10030-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110030&GoCTemplateCulture=en-CA
"
10031,Brighton Beach Power,Brighton Beach Power L.P.,Windsor,100 Broadway Street,N9C 4J3,Ontario,42.2798,-83.0946,257.75,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10031-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110031&GoCTemplateCulture=en-CA
"
10032,Brock West Landfill,City of Toronto,Pickering,1390 3rd Concession,L1X 2R4,Ontario,43.8685,-79.10054,54.3,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10032-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110032&GoCTemplateCulture=en-CA
"
10033,Brookfield Cement Plant,Lafarge Canada Inc.,Brookfield,87 Cement Plant Road,B0N 1C0,Nova Scotia,45.2393,-63.3347,185.37,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Cement Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10033-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110033&GoCTemplateCulture=en-CA
"
10034,Brooklyn Energy Centre,Brooklyn Power Corporation,Brooklyn,65 Bowater Mersey Hauling Road,B0J 1H0,Nova Scotia,0,0,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Other Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221119&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10034-2007.html,"http://indicators-map.canada.ca/App/Detail?id=0110034&GoCTemplateCulture=en-CA
"
10035,Brunswick Smelter,Glencore Canada Corporation,Belledune,692 Main Street,E8G 2M1,New Brunswick,47.8992,-65.8339,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Non-Ferrous Metal (except Aluminum) Smelting and Refining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10035-2019.html,"http://indicators-map.canada.ca/App/Detail?id=0110035&GoCTemplateCulture=en-CA
"
10036,Burnaby Refinery,Parkland Refining (B.C.) Ltd.,Burnaby,355 Willingdon Avenue,V5C 1X4,British Columbia,49.29444,-122.98888,485.78,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Petroleum Refineries,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=324110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10036-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110036&GoCTemplateCulture=en-CA
"
10037,Burrard Generating Station,British Columbia Hydro and Power Authority,Port Moody,1 Thermal Plant Road,V3H 3C8,British Columbia,49.29879,-122.89059,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10037-2018.html,"http://indicators-map.canada.ca/App/Detail?id=0110037&GoCTemplateCulture=en-CA
"
10038,"TransCanada Pipeline, Saskatchewan",TransCanada PipeLines Limited,Burstall,0,S0N 0H0,Saskatchewan,0,0,1193.89,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Pipeline Transportation of Natural Gas,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=486210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10038-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110038&GoCTemplateCulture=en-CA
"
10039,Cabot Canada Limited,Cabot Canada Limited,Sarnia,800 Tashmoo Avenue,N7T 7N4,Ontario,42.9437,-82.4153,232.85,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,All Other Basic Inorganic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325189&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10039-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110039&GoCTemplateCulture=en-CA
"
10040,Calgary Energy Centre,Calgary Energy Centre No. 2 Inc.,Calgary,14417 68 Street Northeast,T3N 1C6,Alberta,51.18058,-113.9366,769.4,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10040-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110040&GoCTemplateCulture=en-CA
"
10041,Island Generation,V.I. Power LP,Campbell River,4400 Orange Point Road,V9W 4Z3,British Columbia,50.069,-125.282,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10041-2021.html,"http://indicators-map.canada.ca/App/Detail?id=0110041&GoCTemplateCulture=en-CA
"
10042,Calstock Power Plant,Atlantic Power LP,Hearst,11 Highway North,P0L 1N0,Ontario,49.0577,-81.0302,5.43,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Other Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221119&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10042-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110042&GoCTemplateCulture=en-CA
"
10043,Northern Lime Limited,Carmeuse Lime Canada Limited,Blind River,17 Highway 17 Highway East,P0R 1B0,Ontario,46.1982,-82.6989,132.48,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Lime Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10043-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110043&GoCTemplateCulture=en-CA
"
10044,Canadian Fertilizers Limited,Canadian Fertilizers Limited,Medicine Hat,1250 52 Street Northwest,T1A 7R9,Alberta,50.09071,-110.71901,1618.19,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Chemical Fertilizer (except Potash) Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325313&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10044-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110044&GoCTemplateCulture=en-CA
"
10045,Cancarb Ltd.,Cancarb Ltd.,Medicine Hat,1702 Brier Park Crescent Northwest,T1C 1T9,Alberta,50.0582,-110.7282,178.19,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,All Other Basic Inorganic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325189&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10045-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110045&GoCTemplateCulture=en-CA
"
10046,"TransCanada Pipeline, Alberta System",Nova Gas Transmission Ltd.,Fairview,,T0H 1L0,Alberta,0,0,4943.71,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Pipeline Transportation of Natural Gas,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=486210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10046-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110046&GoCTemplateCulture=en-CA
"
10047,Cardinal Power,"Cardinal Power of Canada, L.P.",Cardinal,170 Henry Street,K0E 1E0,Ontario,44.7846,-75.3773,54.17,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10047-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110047&GoCTemplateCulture=en-CA
"
10048,Cariboo Pulp and Paper Company,Cariboo Pulp and Paper Company,Quesnel,50 North Star Road,V2J 3J6,British Columbia,52.998,-122.483,124.48,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Chemical Pulp Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10048-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110048&GoCTemplateCulture=en-CA
"
10049,Caribou North Comp Stn 11-08,Cenovus Energy Inc.,Bonnyville,0,T9N 2H4,Alberta,55.0473,-110.5778,30.5,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10049-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110049&GoCTemplateCulture=en-CA
"
10050,Dundas Operations,Carmeuse Lime Canada Limited,Dundas,600 highway # 5 Highway West,L9H 3S9,Ontario,43.3521,-79.8679,434.05,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Lime Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G10050-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0110050&GoCTemplateCulture=en-CA
"
