iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,company_name,company_id,percent_interest_company,start_date,end_date,created_date,modified_date,source_name,source_id
AUS,mineral-extraction,iron-mining,-16.093914,123.609184,trace_123.609184_-16.093914,owner,Cockatoo Island Mining Pty. Ltd.,5386,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Cockatoo Island Mine,3589044
AUS,mineral-extraction,iron-mining,-23.256847,117.683776,trace_117.683776_-23.256847,operator,Hamersley Iron Pty. Ltd.,72,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Eastern Range Mine,25486998
AUS,mineral-extraction,iron-mining,-23.256847,117.683776,trace_117.683776_-23.256847,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Eastern Range Mine,25486998
AUS,mineral-extraction,iron-mining,-23.332181,119.803822,trace_119.803822_-23.332181,operator,BHP Billiton Iron Ore Pty. Ltd.,2538,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Eastern Ridge Mine,25486999
AUS,mineral-extraction,iron-mining,-23.332181,119.803822,trace_119.803822_-23.332181,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Eastern Ridge Mine,25486999
AUS,mineral-extraction,iron-mining,-22.480173,116.826,trace_116.826_-22.480173,owner,Fortescue Metals Group Ltd.,209,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Eliwana Mine,25487000
AUS,mineral-extraction,iron-mining,-29.570649,117.144498,trace_117.144498_-29.570649,owner,Mount Gibson Iron Ltd.,263,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Extension Hill Mine,25487001
AUS,mineral-extraction,iron-mining,-22.123642,117.911592,trace_117.911592_-22.123642,operator,FMG Solomon Pty. Ltd.,669,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Firetail Mine,25487002
AUS,mineral-extraction,iron-mining,-13.597292,131.852509,trace_131.852509_-13.597292,owner,NT Bullion Pty. Ltd.,6156,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Frances Creek Mine,25487003
AUS,mineral-extraction,iron-mining,-22.508281,119.050452,trace_119.050452_-22.508281,operator,Hamersley Iron Pty. Ltd.,72,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Gudai-Darri Mine,25487004
AUS,mineral-extraction,iron-mining,-22.508281,119.050452,trace_119.050452_-22.508281,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Gudai-Darri Mine,25487004
AUS,mineral-extraction,iron-mining,-22.969361,119.10728,trace_119.10728_-22.969361,operator,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Hope Downs 1 Mine,25487005
AUS,mineral-extraction,iron-mining,-22.969361,119.10728,trace_119.10728_-22.969361,owner,Hancock Prospecting Pty. Ltd.,410,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Hope Downs 1 Mine,25487005
AUS,mineral-extraction,iron-mining,-23.142537,119.547238,trace_119.547238_-23.142537,operator,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Hope Downs 4 Mine,25487006
AUS,mineral-extraction,iron-mining,-23.142537,119.547238,trace_119.547238_-23.142537,owner,Hancock Prospecting Pty. Ltd.,410,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Hope Downs 4 Mine,25487006
AUS,mineral-extraction,iron-mining,-32.995719,137.157008,trace_137.157008_-32.995719,operator,SIMEC Mining Pty. Ltd.,1873,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Iron Baron Mine,25487007
AUS,mineral-extraction,iron-mining,-32.995719,137.157008,trace_137.157008_-32.995719,owner,GFG Alliance Group,1287,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Iron Baron Mine,25487007
AUS,mineral-extraction,iron-mining,-21.247535,119.055093,trace_119.055093_-21.247535,operator,SIMEC Mining Pty. Ltd.,1873,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Iron Bridge Mine,3589055
AUS,mineral-extraction,iron-mining,-21.247535,119.055093,trace_119.055093_-21.247535,owner,Fortescue Metals Group Ltd.,209,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Iron Bridge Mine,3589055
AUS,mineral-extraction,iron-mining,-29.604809,117.177071,trace_117.177071_-29.604809,owner,Mount Gibson Iron Ltd.,263,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Iron Hill Mine,3589056
AUS,mineral-extraction,iron-mining,-32.740756,137.136346,trace_137.136346_-32.740756,owner,GFG Alliance Group,1287,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Iron Knob Mine,3589057
AUS,mineral-extraction,iron-mining,-26.952874,117.681081,trace_117.681081_-26.952874,owner,Fenix Resources Ltd.,7101,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Iron Ridge Mine,3589058
AUS,mineral-extraction,iron-mining,-22.731185,119.321842,trace_119.321842_-22.731185,operator,Mineral Resources Ltd.,181,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Iron Valley Mine,3589059
AUS,mineral-extraction,iron-mining,-26.04181,117.245803,trace_117.245803_-26.04181,operator,Crosslands Resources Ltd.,5160,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Jack Hills Mine,3589060
AUS,mineral-extraction,iron-mining,-26.04181,117.245803,trace_117.245803_-26.04181,owner,Sinosteel Corp.,693,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Jack Hills Mine,3589060
AUS,mineral-extraction,iron-mining,-23.369537,120.061702,trace_120.061702_-23.369537,operator,BHP Billiton Minerals Pty. Ltd.,395,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Jimblebar Mine,3589061
AUS,mineral-extraction,iron-mining,-23.369537,120.061702,trace_120.061702_-23.369537,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Jimblebar Mine,3589061
AUS,mineral-extraction,iron-mining,-41.313513,145.780299,trace_145.780299_-41.313513,owner,Tasmania Mines Pty. Ltd.,8125,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kara Mine,3589062
AUS,mineral-extraction,iron-mining,-29.182407,116.769877,trace_116.769877_-29.182407,operator,Karara Mining Ltd.,5142,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Karara Mine,3589063
AUS,mineral-extraction,iron-mining,-29.182407,116.769877,trace_116.769877_-29.182407,owner,Ansteel Group Corporation Ltd.,251,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Karara Mine,3589063
AUS,mineral-extraction,iron-mining,-22.228458,117.890992,trace_117.890992_-22.228458,operator,FMG Solomon Pty. Ltd.,669,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,King's Valley Mine,3589064
AUS,mineral-extraction,iron-mining,-16.132869,123.753339,trace_123.753339_-16.132869,owner,Mount Gibson Iron Ltd.,263,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Koolan Island Mine,3589065
AUS,mineral-extraction,iron-mining,-29.183525,116.202884,trace_116.202884_-29.183525,owner,Sinosteel Midwest Corp.,7579,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Koolanooka Mine,3589066
AUS,mineral-extraction,iron-mining,-30.823909,119.528178,trace_119.528178_-30.823909,owner,Mineral Resources Ltd.,181,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Koolyanobbing Mine,3589067
AUS,mineral-extraction,iron-mining,-22.639272,118.135794,trace_118.135794_-22.639272,operator,Hamersley Iron Pty. Ltd.,72,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Marandoo Mine,3589068
AUS,mineral-extraction,iron-mining,-22.639272,118.135794,trace_118.135794_-22.639272,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Marandoo Mine,3589068
AUS,mineral-extraction,iron-mining,-21.005173,119.318649,trace_119.318649_-21.005173,owner,Hancock Prospecting Pty. Ltd.,410,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Miralga Creek Mine,3589069
AUS,mineral-extraction,iron-mining,-20.936952,118.461076,trace_118.461076_-20.936952,owner,Atlas Iron Ltd.,515,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Dove Mine,3589070
AUS,mineral-extraction,iron-mining,-20.355001,119.533177,trace_119.533177_-20.355001,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Goldsworthy Mine,3589071
AUS,mineral-extraction,iron-mining,-30.262861,119.246015,trace_119.246015_-30.262861,owner,Cliffs Asia Pacific Iron Ore Pty. Ltd.,7038,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Jackson Complex,3589072
AUS,mineral-extraction,iron-mining,-31.077536,121.459707,trace_121.459707_-31.077536,operator,Mineral Resources Ltd.,181,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Marion Mine,3589073
AUS,mineral-extraction,iron-mining,-31.077536,121.459707,trace_121.459707_-31.077536,owner,Jiangxi Ganfeng Lithium Co. Ltd.,4236,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Marion Mine,3589073
AUS,mineral-extraction,iron-mining,-22.766229,117.771934,trace_117.771934_-22.766229,operator,Hamersley Iron Pty. Ltd.,72,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Tom Price Mine,3589074
AUS,mineral-extraction,iron-mining,-22.766229,117.771934,trace_117.771934_-22.766229,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Tom Price Mine,3589074
AUS,mineral-extraction,iron-mining,-21.544339,119.284714,trace_119.284714_-21.544339,owner,Atlas Iron Ltd.,515,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Webber Mine,3589075
AUS,mineral-extraction,iron-mining,-23.359582,119.67436,trace_119.67436_-23.359582,operator,BHP Billiton Iron Ore Pty. Ltd.,2538,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Whaleback Mine,3589076
AUS,mineral-extraction,iron-mining,-23.359582,119.67436,trace_119.67436_-23.359582,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mount Whaleback Mine,3589076
AUS,mineral-extraction,iron-mining,-29.140645,116.866972,trace_116.866972_-29.140645,owner,Sinosteel Corp.,693,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mungada Mine,3589077
AUS,mineral-extraction,iron-mining,-22.41321,117.369456,trace_117.369456_-22.41321,operator,Hamersley Iron Pty. Ltd.,72,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Nammuldi Mine,3589078
AUS,mineral-extraction,iron-mining,-22.41321,117.369456,trace_117.369456_-22.41321,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Nammuldi Mine,3589078
AUS,mineral-extraction,iron-mining,-20.421092,120.006947,trace_120.006947_-20.421092,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Nimingarra Mine,3589079
AUS,mineral-extraction,iron-mining,-22.717725,119.375843,trace_119.375843_-22.717725,owner,Fortescue Metals Group Ltd.,209,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Nyidinghu Mine,3589080
AUS,mineral-extraction,iron-mining,-23.232224,117.597005,trace_117.597005_-23.232224,operator,Hamersley Iron Pty. Ltd.,72,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Paraburdoo Mine,3589081
AUS,mineral-extraction,iron-mining,-23.232224,117.597005,trace_117.597005_-23.232224,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Paraburdoo Mine,3589081
AUS,mineral-extraction,iron-mining,-20.24617,119.12601,trace_119.12601_-20.24617,owner,Atlas Iron Ltd.,515,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Pardoo Mine,3589082
AUS,mineral-extraction,iron-mining,-31.625567,119.551124,trace_119.551124_-31.625567,owner,Mineral Resources Ltd.,181,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Parker Range Mine,3589083
AUS,mineral-extraction,iron-mining,-22.567604,116.350216,trace_116.350216_-22.567604,owner,Strike Resources Ltd.,1863,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Paulsens East Mine,3589084
AUS,mineral-extraction,iron-mining,-22.127752,117.767461,trace_117.767461_-22.127752,operator,FMG Solomon Pty. Ltd.,669,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Queen's Valley Mine,3589085
AUS,mineral-extraction,iron-mining,-22.127752,117.767461,trace_117.767461_-22.127752,owner,Fortescue Metals Group Ltd.,209,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Queen's Valley Mine,3589085
AUS,mineral-extraction,iron-mining,-41.740329,145.416355,trace_145.416355_-41.740329,owner,Venture Minerals Ltd.,6843,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Riley Mine,3589086
AUS,mineral-extraction,iron-mining,-21.665837,115.921983,trace_115.921983_-21.665837,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Robe Valley Operation,3589087
AUS,mineral-extraction,iron-mining,-22.446938,119.913566,trace_119.913566_-22.446938,owner,Roy Hill Holdings Pty. Ltd.,5550,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Roy Hill Mine,3589088
AUS,mineral-extraction,iron-mining,-21.403424,119.692458,trace_119.692458_-21.403424,owner,Hancock Prospecting Pty. Ltd.,410,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Sanjiv Ridge Mine,3589089
AUS,mineral-extraction,iron-mining,-41.493813,145.201778,trace_145.201778_-41.493813,owner,Grange Resources Ltd.,5591,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Savage River Mine,3589090
AUS,mineral-extraction,iron-mining,-20.494592,120.102548,trace_120.102548_-20.494592,owner,Mount Goldsworthy Mining Co.,6588,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Shay Gap Mine,3589091
AUS,mineral-extraction,iron-mining,-28.853464,116.936809,trace_116.936809_-28.853464,owner,Mount Gibson Iron Ltd.,263,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Shine Mine,3589092
AUS,mineral-extraction,iron-mining,-22.311377,117.293354,trace_117.293354_-22.311377,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Silvergrass Mine,3589093
AUS,mineral-extraction,iron-mining,-21.074932,116.141664,trace_116.141664_-21.074932,owner,CITIC Ltd.,6351,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Sino Mine,3589094
AUS,mineral-extraction,iron-mining,-22.993038,118.881232,trace_118.881232_-22.993038,operator,BHP Billiton Minerals Pty. Ltd.,395,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,South Flank Mine,3589095
AUS,mineral-extraction,iron-mining,-22.993038,118.881232,trace_118.881232_-22.993038,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,South Flank Mine,3589095
AUS,mineral-extraction,iron-mining,-20.885715,120.085372,trace_120.085372_-20.885715,owner,Young Australian Mines Ltd.,5251,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Spinifex Ridge Mine,3589097
AUS,mineral-extraction,iron-mining,-28.111824,115.61255,trace_115.61255_-28.111824,owner,Mount Gibson Iron Ltd.,263,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tallering Peak Mine,3589098
AUS,mineral-extraction,iron-mining,-23.180069,118.7709,trace_118.7709_-23.180069,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,West Angelas Mine,3589099
AUS,mineral-extraction,iron-mining,-22.661594,117.591543,trace_117.591543_-22.661594,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Western Turner Syncline Mine,3589100
AUS,mineral-extraction,iron-mining,-26.679789,119.93837,trace_119.93837_-26.679789,owner,Gold Valley Iron Ore Pty. Ltd.,5003,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Wiluna West C4 Mine,3589101
AUS,mineral-extraction,iron-mining,-26.793673,119.957057,trace_119.957057_-26.793673,operator,CuFe Ltd.,5829,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Wiluna West JWD Mine,3589102
AUS,mineral-extraction,iron-mining,-26.793673,119.957057,trace_119.957057_-26.793673,owner,GWR Group Ltd.,6800,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Wiluna West JWD Mine,3589102
AUS,mineral-extraction,iron-mining,-21.195504,118.669322,trace_118.669322_-21.195504,owner,Albemarle Corp.,3527,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Wodgina Mine,3589103
AUS,mineral-extraction,iron-mining,-23.1236,119.043293,trace_119.043293_-23.1236,owner,Mineral Resources Ltd.,181,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Wonmunna Mine,3589104
AUS,mineral-extraction,iron-mining,-22.720921,119.081045,trace_119.081045_-22.720921,operator,BHP Billiton Minerals Pty. Ltd.,395,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Yandi Mine,3589105
AUS,mineral-extraction,iron-mining,-22.720921,119.081045,trace_119.081045_-22.720921,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Yandi Mine,3589105
AUS,mineral-extraction,iron-mining,-22.776192,119.203312,trace_119.203312_-22.776192,operator,Hamersley Iron Pty. Ltd.,72,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Yandicoogina Mine,3589106
AUS,mineral-extraction,iron-mining,-22.776192,119.203312,trace_119.203312_-22.776192,owner,Rio Tinto PLC,3,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Yandicoogina Mine,3589106
AUS,mineral-extraction,iron-mining,-20.614872,120.303279,trace_120.303279_-20.614872,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Yarrie Mine,3589107
AUT,mineral-extraction,iron-mining,47.528292,14.907347,trace_14.907347_47.528292,owner,VA Erzberg GmbH,4924,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Erzberg Mine,3589108
BIH,mineral-extraction,iron-mining,44.902774,16.596178,trace_16.596178_44.902774,operator,ArcelorMittal Prijedor DOO,1006,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Ljubija Mine,3589109
