iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,company_name,company_id,percent_interest_company,start_date,end_date,created_date,modified_date,source_name,source_id
IND,mineral-extraction,bauxite-mining,23.608747,72.843981,trace_72.843981_23.608747,owner,Alimiya Imamali Saiyad,4215,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Dedhrota Mine,3674934
IND,mineral-extraction,bauxite-mining,23.370828,80.016915,trace_80.016915_23.370828,owner,Shri Intizar Hussain,1692,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Devnagar Mine,3674935
IND,mineral-extraction,bauxite-mining,16.905913,73.846433,trace_73.846433_16.905913,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Dhanagarwadi Mine,3674936
IND,mineral-extraction,bauxite-mining,23.210777,73.034701,trace_73.034701_23.210777,owner,Vimalben Somnath Patel,5357,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Dharmendra Mine,3674937
IND,mineral-extraction,bauxite-mining,16.448783,73.940844,trace_73.940844_16.448783,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Durgmanwadi Mine,3674938
IND,mineral-extraction,bauxite-mining,22.85964,81.611718,trace_81.611718_22.85964,owner,Shri Imtiyaz Khan,4727,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Garhidadar Mine,3674939
IND,mineral-extraction,bauxite-mining,24.893576,81.019814,trace_81.019814_24.893576,owner,Madhya Pradesh Minerals Supply Co.,656,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Ghatania Mine,3674940
IND,mineral-extraction,bauxite-mining,16.850096,73.875017,trace_73.875017_16.850096,owner,Manjare Girgaon Mines Pvt. Ltd.,6747,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Girgaon Mine,3674941
IND,mineral-extraction,bauxite-mining,17.962296,73.116514,trace_73.116514_17.962296,owner,Milind Sardessai Infrastructure Logistics Pvt. Ltd.,2980,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Gudeghar Mine,3674942
IND,mineral-extraction,bauxite-mining,23.282609,84.26265,trace_84.26265_23.282609,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Gurdari Mine,3674943
IND,mineral-extraction,bauxite-mining,22.222181,69.342838,trace_69.342838_22.222181,owner,Shri Naresh Kumar Prabhudas Makhecha,890,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Habardi Mine,3674944
IND,mineral-extraction,bauxite-mining,22.028117,69.30817,trace_69.30817_22.028117,owner,Saurashtra Calcine Bauxite & Allied Industries Ltd.,683,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Hadmatiya Mine,3674945
IND,mineral-extraction,bauxite-mining,23.362654,84.437327,trace_84.437327_23.362654,owner,Grass Root Research & Creation India Pvt. Ltd.,3761,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Harup Mine,3674946
IND,mineral-extraction,bauxite-mining,23.481327,84.587344,trace_84.587344_23.481327,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Hisri Mine,3674947
IND,mineral-extraction,bauxite-mining,23.781288,80.388097,trace_80.388097_23.781288,owner,Shankar Lal Vishwakarma,4533,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Ismalia Mine,3674948
IND,mineral-extraction,bauxite-mining,23.424337,84.433891,trace_84.433891_23.424337,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Jalim & Sanai Mine,3674949
IND,mineral-extraction,bauxite-mining,24.114417,80.734755,trace_80.734755_24.114417,owner,S.N.S. Ltd.,8180,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Jamuwanikalan Mine,3674950
IND,mineral-extraction,bauxite-mining,23.368195,84.280326,trace_84.280326_23.368195,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Jobhipat Mine,3674951
IND,mineral-extraction,bauxite-mining,24.875914,80.959304,trace_80.959304_24.875914,owner,Rakesh Agencies Pvt. Ltd.,2313,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Karigohi Mine,3674952
IND,mineral-extraction,bauxite-mining,18.014445,73.10398,trace_73.10398_18.014445,owner,Prachi Mines Corp.,5014,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Karivane Mine,3674953
IND,mineral-extraction,bauxite-mining,17.904603,73.106377,trace_73.106377_17.904603,owner,Dinesh Trikannad,4722,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kavadoli Mine,3674954
IND,mineral-extraction,bauxite-mining,22.082197,69.304042,trace_69.304042_22.082197,owner,Prabhudas Vithaldas,4434,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kenedi Mine,3674955
IND,mineral-extraction,bauxite-mining,22.7746,83.245565,trace_83.245565_22.7746,operator,Bharat Aluminum Co. Ltd.,257,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kesara Mine,3674956
IND,mineral-extraction,bauxite-mining,22.7746,83.245565,trace_83.245565_22.7746,owner,Vedanta Resources PLC,136,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kesara Mine,3674956
IND,mineral-extraction,bauxite-mining,21.776996,69.496166,trace_69.496166_21.776996,owner,Shri Nikhil Kumar Ramaniklal Thanki,7381,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Keshav Mine,37818654
IND,mineral-extraction,bauxite-mining,23.551821,79.951585,trace_79.951585_23.551821,owner,Krishna Mines & Minerals Ltd.,7446,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Khamparia Mine,37818655
IND,mineral-extraction,bauxite-mining,19.062612,83.075889,trace_83.075889_19.062612,owner,Odisha Mining Corporation Ltd.,5977,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kodingamali Mine,37818656
IND,mineral-extraction,bauxite-mining,24.267839,81.168512,trace_81.168512_24.267839,owner,Kunjilal Ishwari Prasad Agrawal,806,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Koldiya Mine,37818657
IND,mineral-extraction,bauxite-mining,23.468442,83.974608,trace_83.974608_23.468442,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kudag Mine,37818658
IND,mineral-extraction,bauxite-mining,22.797886,83.320905,trace_83.320905_22.797886,operator,Bharat Aluminum Co. Ltd.,257,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kudaridih East Mine,37818659
IND,mineral-extraction,bauxite-mining,22.797886,83.320905,trace_83.320905_22.797886,owner,Vedanta Resources PLC,136,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kudaridih East Mine,37818659
IND,mineral-extraction,bauxite-mining,22.787914,83.286493,trace_83.286493_22.787914,operator,Bharat Aluminum Co. Ltd.,257,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kudaridih West Mine,37818660
IND,mineral-extraction,bauxite-mining,22.787914,83.286493,trace_83.286493_22.787914,owner,Vedanta Resources PLC,136,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kudaridih West Mine,37818660
IND,mineral-extraction,bauxite-mining,18.219656,72.979479,trace_72.979479_18.219656,owner,Bharatesh Construction Co.,2091,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kudgaon Mine,37818661
IND,mineral-extraction,bauxite-mining,23.305034,84.315345,trace_84.315345_23.305034,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kujam Mine,37818662
IND,mineral-extraction,bauxite-mining,18.014119,73.020453,trace_73.020453_18.014119,owner,Alatge Stone Crushing Industries,100001012615,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kurawade-Maral Mine,37818663
IND,mineral-extraction,bauxite-mining,24.88559,81.019029,trace_81.019029_24.88559,owner,Bansal Khanij Udyog,6125,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Kushiyara Mine,37818664
IND,mineral-extraction,bauxite-mining,21.930998,69.319593,trace_69.319593_21.930998,owner,Orient Ceratech Ltd.,106,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Lamba Mine,37818666
IND,mineral-extraction,bauxite-mining,22.188678,69.265189,trace_69.265189_22.188678,owner,Nirmalaben S. Mehta,6249,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mahadevia-Gandhvi Mine,37818667
IND,mineral-extraction,bauxite-mining,22.18773,69.276033,trace_69.276033_22.18773,owner,Carborundum Universal Ltd.,6622,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mahadeviya Mine,37818668
IND,mineral-extraction,bauxite-mining,18.678495,73.153834,trace_73.153834_18.678495,owner,Vyaghreshwar Mineral Industrial Producers Co-op Soc. Ltd.,4120,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mahalmirya Mine,37818669
IND,mineral-extraction,bauxite-mining,18.669291,82.908521,trace_82.908521_18.669291,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Maliparbat Mine,37818670
IND,mineral-extraction,bauxite-mining,18.108631,73.035252,trace_73.035252_18.108631,owner,Shri Manohar Daryanani,100001012626,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Meghare Mine,37818672
IND,mineral-extraction,bauxite-mining,22.256729,69.302551,trace_69.302551_22.256729,owner,Shri Patel Kaushikkumar,5105,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mevasa Laterite Mine,37818674
IND,mineral-extraction,bauxite-mining,22.231474,69.319517,trace_69.319517_22.231474,owner,Gujarat Mineral Development Corporation Ltd.,212,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mevasa Mine,37818673
IND,mineral-extraction,bauxite-mining,16.356336,74.067327,trace_74.067327_16.356336,owner,Panditrao Mines & Minerals Pvt. Ltd.,4823,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Minche Budruk Mine,37818675
IND,mineral-extraction,bauxite-mining,23.575627,80.153456,trace_80.153456_23.575627,owner,Shri Sharda Prasad Jaiswal,4212,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mohla Mine,37818676
IND,mineral-extraction,bauxite-mining,22.215876,69.31047,trace_69.31047_22.215876,owner,Orient Ceratech Ltd.,106,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mordhar Mine,37818677
IND,mineral-extraction,bauxite-mining,22.246831,69.360472,trace_69.360472_22.246831,owner,Saurashtra Calcine Bauxite & Allied Industries Ltd.,683,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mota Asota Mine,37818678
IND,mineral-extraction,bauxite-mining,23.245863,69.16816,trace_69.16816_23.245863,owner,Gujarat Mineral Development Corporation Ltd.,212,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mothala-Balachod Mine,37818679
IND,mineral-extraction,bauxite-mining,24.89738,81.020729,trace_81.020729_24.89738,owner,Ramchandra Bansal,7253,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Mungwari Mine,37818680
IND,mineral-extraction,bauxite-mining,24.35793,81.401292,trace_81.401292_24.35793,owner,Shri Krishna Das Tikaram,455,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Naikin Mine,37818681
IND,mineral-extraction,bauxite-mining,24.354846,81.396859,trace_81.396859_24.354846,owner,Shri Krishna Das Tikaram,455,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Naikin-II Mine,37818682
IND,mineral-extraction,bauxite-mining,22.998174,69.395363,trace_69.395363_22.998174,owner,Shri Arunkumar Solanki,100001012627,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Nana-Goniyasar Mine,37818683
IND,mineral-extraction,bauxite-mining,22.162137,69.272858,trace_69.272858_22.162137,owner,Bombay Minerals Ltd.,2700,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Nandana Mine,37818684
IND,mineral-extraction,bauxite-mining,23.20673,69.190391,trace_69.190391_23.20673,owner,Shri Arunkumar Solanki,100001012627,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Naredi-2 Mine,37818685
IND,mineral-extraction,bauxite-mining,23.185476,69.210584,trace_69.210584_23.185476,owner,Shri Arunkumar Solanki,100001012627,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Naredi-Nandra Mine,37818686
IND,mineral-extraction,bauxite-mining,23.403598,84.263992,trace_84.263992_23.403598,owner,M.M.P. Singh,7602,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Narma Mine,37818687
IND,mineral-extraction,bauxite-mining,21.958889,69.265817,trace_69.265817_21.958889,owner,Imperial Mining Syndicate Ltd.,3810,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Navadra Mine,37818688
IND,mineral-extraction,bauxite-mining,22.215861,69.310632,trace_69.310632_22.215861,owner,Orient Ceratech Ltd.,106,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,OBM-II Mine,37818689
IND,mineral-extraction,bauxite-mining,22.230901,69.335901,trace_69.335901_22.230901,owner,Orient Ceratech Ltd.,106,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,OBM-V Mine,37818690
IND,mineral-extraction,bauxite-mining,23.404714,83.994602,trace_83.994602_23.404714,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Orsa Mine,37818691
IND,mineral-extraction,bauxite-mining,23.626908,80.115372,trace_80.115372_23.626908,owner,Adnan Minerals Pvt. Ltd.,4111,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Padrehi Mine,37818692
IND,mineral-extraction,bauxite-mining,23.621811,80.219417,trace_80.219417_23.621811,owner,Katni Minerals Pvt. Ltd,6576,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Padwar Mine,37818693
IND,mineral-extraction,bauxite-mining,23.542595,84.607923,trace_84.607923_23.542595,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Pakhar Mine,37818694
IND,mineral-extraction,bauxite-mining,21.769971,69.490401,trace_69.490401_21.769971,owner,Saurashtra Minerals Pvt. Ltd,4548,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Palakhada Mine,37818695
IND,mineral-extraction,bauxite-mining,24.879843,80.897147,trace_80.897147_24.879843,owner,Heralal Rameshwar Prasad,7687,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Pamariya Mine,37818696
IND,mineral-extraction,bauxite-mining,18.86149,83.02233,trace_83.02233_18.86149,owner,National Aluminum Co. Ltd,6999,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Panchpatmalli Mine,37818697
IND,mineral-extraction,bauxite-mining,22.268803,69.317021,trace_69.317021_22.268803,owner,Shri Nataraj Ceramic & Chemical Industries Ltd.,6928,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Pilidhar Mine,37818699
IND,mineral-extraction,bauxite-mining,22.555021,82.764544,trace_82.764544_22.555021,owner,Shri Jyoti Pramanik,100001012629,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Putka Pahad Mine,37818700
IND,mineral-extraction,bauxite-mining,22.171352,69.313346,trace_69.313346_22.171352,owner,Saurashtra Calcine Bauxite & Allied Industries Ltd.,683,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Ran Mine,37818701
IND,mineral-extraction,bauxite-mining,23.218181,69.180142,trace_69.180142_23.218181,owner,Orient Ceratech Ltd.,106,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Rata Talab Mine,37818702
IND,mineral-extraction,bauxite-mining,23.024623,69.250734,trace_69.250734_23.024623,owner,Gujarat Mineral Development Corporation Ltd.,212,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Ratadia-Nagrecha Mine,37818703
IND,mineral-extraction,bauxite-mining,16.833291,73.903629,trace_73.903629_16.833291,owner,Shivram Minerals,100001012633,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Ringewadi Mine,37818704
IND,mineral-extraction,bauxite-mining,23.163192,69.226171,trace_69.226171_23.163192,owner,Shri Arunkumar Solanki,100001012627,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Roha-Kotda Mine,37818705
IND,mineral-extraction,bauxite-mining,23.568612,80.03563,trace_80.03563_23.568612,owner,Sangeetha Minerals Pvt. Ltd.,5413,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Rosara Mine,37818706
IND,mineral-extraction,bauxite-mining,17.911396,73.102127,trace_73.102127_17.911396,owner,Ashapura Minechem Ltd.,380,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Rowale Mine,37818707
IND,mineral-extraction,bauxite-mining,24.859611,81.11881,trace_81.11881_24.859611,owner,Madhya Pradesh Minerals Supply Co.,656,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Salaiya Mine,37818708
IND,mineral-extraction,bauxite-mining,23.44445,83.930477,trace_83.930477_23.44445,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Samri Mine,37818709
IND,mineral-extraction,bauxite-mining,22.86575,83.297576,trace_83.297576_22.86575,operator,Bharat Aluminum Co. Ltd.,257,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Sapnadar Mine,37818710
IND,mineral-extraction,bauxite-mining,22.86575,83.297576,trace_83.297576_22.86575,owner,Vedanta Resources PLC,136,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Sapnadar Mine,37818710
IND,mineral-extraction,bauxite-mining,11.22825,78.324804,trace_78.324804_11.22825,owner,Vedanta Resources PLC,136,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Selurnadu Mine,37818711
IND,mineral-extraction,bauxite-mining,23.337451,83.917271,trace_83.917271_23.337451,owner,Mineral Exploration Corporation Ltd.,3708,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Serangdag Mine,37818712
IND,mineral-extraction,bauxite-mining,15.12697,73.96349,trace_73.96349_15.12697,owner,Bhumipurusha Minerals Pvt. Ltd.,8192,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Shakti Mine,37818713
IND,mineral-extraction,bauxite-mining,23.382926,84.470661,trace_84.470661_23.382926,owner,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Sherengdag Mine,37818714
IND,mineral-extraction,bauxite-mining,24.877667,80.913681,trace_80.913681_24.877667,owner,Rakesh Agencies Pvt. Ltd.,2313,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Sidha Kothar Mine,37818715
IND,mineral-extraction,bauxite-mining,22.976455,73.084318,trace_73.084318_22.976455,owner,Riddhi Mines and Minerals Pvt. Ltd.,8116,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Sorna Mine,37818716
IND,mineral-extraction,bauxite-mining,22.253264,69.320338,trace_69.320338_22.253264,owner,Thanki Export Pvt. Ltd.,6303,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Sultani Mine,37818717
IND,mineral-extraction,bauxite-mining,23.038538,73.084063,trace_73.084063_23.038538,owner,Radhey Krishna Mines & Minerals Ltd.,6167,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Taiyabpura Mine,37818718
IND,mineral-extraction,bauxite-mining,23.391191,83.89265,trace_83.89265_23.391191,operator,Hindalco Industries Ltd.,11,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tatijharia Mine,37818719
IND,mineral-extraction,bauxite-mining,23.391191,83.89265,trace_83.89265_23.391191,owner,Shri K.N. Bhandari,6437,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tatijharia Mine,37818719
IND,mineral-extraction,bauxite-mining,23.206964,73.033784,trace_73.033784_23.206964,owner,Shri Jaiyeshbhai M. Patel,5219,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tenpur Mine,37818720
IND,mineral-extraction,bauxite-mining,23.717726,80.409154,trace_80.409154_23.717726,owner,Shri Puranlal Vishwakarma,4573,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tharka Mine,37818721
IND,mineral-extraction,bauxite-mining,24.374728,81.392223,trace_81.392223_24.374728,owner,Ram Das Verma & Co.,1289,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tikar-A Mine,37818722
IND,mineral-extraction,bauxite-mining,24.379006,81.408132,trace_81.408132_24.379006,owner,Ram Das Verma & Co.,1289,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tikar-B Mine,37818723
IND,mineral-extraction,bauxite-mining,23.73193,80.403598,trace_80.403598_23.73193,owner,Shri Pooran Lal Vishwakarma,7011,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tikaria Mine,37818724
IND,mineral-extraction,bauxite-mining,23.730592,80.412168,trace_80.412168_23.730592,owner,Shri Ganesh Prasad Vishwakarma,5717,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Tikariya Mine,37818725
IND,mineral-extraction,bauxite-mining,24.896241,81.018714,trace_81.018714_24.896241,owner,Madhya Pradesh Minerals Supply Co.,656,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Udali Mine,37818726
IND,mineral-extraction,bauxite-mining,17.090932,73.831758,trace_73.831758_17.090932,owner,Mohite Industries Ltd.,7336,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Udgiri Mine,37818727
IND,mineral-extraction,bauxite-mining,17.920452,73.087825,trace_73.087825_17.920452,owner,Ashapura Minechem Ltd.,380,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Umbarshet Mine,37818728
IND,mineral-extraction,bauxite-mining,22.763645,83.350188,trace_83.350188_22.763645,owner,Chhattisgarh Mineral Development Corp. Ltd.,4575,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Uranga-Barima Mine,37818729
IND,mineral-extraction,bauxite-mining,17.901358,73.063703,trace_73.063703_17.901358,owner,Chetan N. Shah,4498,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Uttambar Mine,37818730
IND,mineral-extraction,bauxite-mining,22.238361,69.316827,trace_69.316827_22.238361,owner,Orient Ceratech Ltd.,106,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-10-11 00:00:00,2024-10-22 21:58:44.642669,Varada-I Mine,37818731
