iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,company_name,company_id,percent_interest_company,start_date,end_date,created_date,modified_date,source_name,source_id
CAN,mineral-extraction,copper-mining,47.563852,-66.291932,trace_-66.291932_47.563852,owner,Government of New Brunswick,542,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Caribou Mine,1754054
CAN,mineral-extraction,copper-mining,46.674583,-81.34308,trace_-81.34308_46.674583,operator,Vale Canada Ltd.,127,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Coleman Mine,1754055
CAN,mineral-extraction,copper-mining,46.674583,-81.34308,trace_-81.34308_46.674583,owner,Vale S.A.,1,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Coleman Mine,1754055
CAN,mineral-extraction,copper-mining,46.48096,-81.052207,trace_-81.052207_46.48096,operator,Vale Canada Ltd.,127,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Copper Cliff Mine,1754056
CAN,mineral-extraction,copper-mining,46.48096,-81.052207,trace_-81.052207_46.48096,owner,Vale S.A.,1,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Copper Cliff Mine,1754056
CAN,mineral-extraction,copper-mining,49.331253,-120.521629,trace_-120.521629_49.331253,operator,Copper Mountain Mine (BC) Ltd.,8292,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Copper Mountain Mine,1754057
CAN,mineral-extraction,copper-mining,49.331253,-120.521629,trace_-120.521629_49.331253,owner,Hudbay Minerals Inc.,371,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Copper Mountain Mine,1754057
CAN,mineral-extraction,copper-mining,46.462958,-81.176038,trace_-81.176038_46.462958,operator,Vale Canada Ltd.,127,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Creighton Mine,1754058
CAN,mineral-extraction,copper-mining,46.462958,-81.176038,trace_-81.176038_46.462958,owner,Vale S.A.,1,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Creighton Mine,1754058
CAN,mineral-extraction,copper-mining,49.586191,-78.870907,trace_-78.870907_49.586191,owner,Galway Metals Inc.,5250,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Estrades Mine,1754059
CAN,mineral-extraction,copper-mining,46.56758,-80.857509,trace_-80.857509_46.56758,operator,Vale Canada Ltd.,127,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Garson Mine,1754060
CAN,mineral-extraction,copper-mining,46.56758,-80.857509,trace_-80.857509_46.56758,owner,Vale S.A.,1,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Garson Mine,1754060
CAN,mineral-extraction,copper-mining,52.519137,-122.26926,trace_-122.26926_52.519137,owner,Taseko Mines Ltd.,3278,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Gibraltar Mine,1754061
CAN,mineral-extraction,copper-mining,54.940589,-126.1571,trace_-126.1571_54.940589,owner,Glencore PLC,7,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Granisle Mine,1754063
CAN,mineral-extraction,copper-mining,47.304433,-66.324075,trace_-66.324075_47.304433,owner,Government of New Brunswick,542,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Halfmile Mine,1754064
CAN,mineral-extraction,copper-mining,47.292613,-66.062529,trace_-66.062529_47.292613,owner,Falconbridge Ltd.,7484,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Heath Steele Mine,1754065
CAN,mineral-extraction,copper-mining,50.486244,-121.042759,trace_-121.042759_50.486244,owner,Teck Resources Ltd.,554,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Highland Valley Mine,1754066
CAN,mineral-extraction,copper-mining,53.681321,-127.179631,trace_-127.179631_53.681321,operator,Huckleberry Mines Ltd.,4540,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Huckleberry Mine,1754068
CAN,mineral-extraction,copper-mining,53.681321,-127.179631,trace_-127.179631_53.681321,owner,Imperial Metals Corp.,1578,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Huckleberry Mine,1754068
CAN,mineral-extraction,copper-mining,48.689104,-81.371982,trace_-81.371982_48.689104,operator,Glencore Canada Corp.,631,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Kidd Creek Mine,25486533
CAN,mineral-extraction,copper-mining,48.689104,-81.371982,trace_-81.371982_48.689104,owner,Glencore PLC,7,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Kidd Creek Mine,25486533
CAN,mineral-extraction,copper-mining,48.249139,-78.441434,trace_-78.441434_48.249139,operator,Agnico Eagle Mines Ltd.,6804,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,LaRonde Mine,1754077
CAN,mineral-extraction,copper-mining,49.164166,-89.622449,trace_-89.622449_49.164166,operator,Impala Canada Ltd.,6057,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Lac des Iles Mine,25486534
CAN,mineral-extraction,copper-mining,49.164166,-89.622449,trace_-89.622449_49.164166,owner,Impala Platinum Holdings Corp.,7599,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Lac des Iles Mine,25486534
CAN,mineral-extraction,copper-mining,54.873524,-100.149518,trace_-100.149518_54.873524,owner,Hudbay Minerals Inc.,371,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Lalor Mine,1754075
CAN,mineral-extraction,copper-mining,49.24537,-76.674411,trace_-76.674411_49.24537,owner,Trafigura Group Pte. Ltd.,628,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Langlois Mine,1754076
CAN,mineral-extraction,copper-mining,49.008773,-118.613201,trace_-118.613201_49.008773,owner,CanXGold Mining Corp.,3231,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Lexington Mine,1754078
CAN,mineral-extraction,copper-mining,49.689045,-77.694108,trace_-77.694108_49.689045,operator,Glencore Canada Corp.,631,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Matagami Mine,1754079
CAN,mineral-extraction,copper-mining,49.689045,-77.694108,trace_-77.694108_49.689045,owner,Glencore PLC,7,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Matagami Mine,1754079
CAN,mineral-extraction,copper-mining,50.649897,-117.569419,trace_-117.569419_50.649897,owner,Fortytwo Metals Inc.,7348,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Max Mine,1754080
CAN,mineral-extraction,copper-mining,46.637729,-81.398089,trace_-81.398089_46.637729,owner,KGHM Polska Miedz S.A.,158,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,McCreedy West Mine,1754081
CAN,mineral-extraction,copper-mining,49.914219,-56.085819,trace_-56.085819_49.914219,operator,Rambler Metals & Mining Canada Ltd.,3435,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Ming Mine,1754082
CAN,mineral-extraction,copper-mining,49.914219,-56.085819,trace_-56.085819_49.914219,owner,Rambler Metals & Mining PLC,6159,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Ming Mine,1754082
CAN,mineral-extraction,copper-mining,62.61756,-137.256469,trace_-137.256469_62.61756,operator,Minto Metals Corp.,6420,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Minto Mine,1754083
CAN,mineral-extraction,copper-mining,62.61756,-137.256469,trace_-137.256469_62.61756,owner,Copper Holdings LLC,3444,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Minto Mine,1754083
CAN,mineral-extraction,copper-mining,55.120089,-124.019136,trace_-124.019136_55.120089,operator,Thompson Creek Metals Co. Inc.,7673,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Mount Milligan Mine,1754084
CAN,mineral-extraction,copper-mining,55.120089,-124.019136,trace_-124.019136_55.120089,owner,Centerra Gold Inc.,3699,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Mount Milligan Mine,1754084
CAN,mineral-extraction,copper-mining,52.548922,-121.634586,trace_-121.634586_52.548922,operator,Mount Polley Mining Corp.,8020,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Mount Polley Mine,1754085
CAN,mineral-extraction,copper-mining,52.548922,-121.634586,trace_-121.634586_52.548922,owner,Imperial Metals Corp.,1578,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Mount Polley Mine,1754085
CAN,mineral-extraction,copper-mining,49.57067,-125.591966,trace_-125.591966_49.57067,operator,Myra Falls Mine Ltd.,3714,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Myra Falls Mine,1754086
CAN,mineral-extraction,copper-mining,49.57067,-125.591966,trace_-125.591966_49.57067,owner,Trafigura Group Pte. Ltd.,628,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Myra Falls Mine,1754086
CAN,mineral-extraction,copper-mining,50.662968,-120.520252,trace_-120.520252_50.662968,owner,New Gold Inc.,4283,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,New Afton Mine,1754087
CAN,mineral-extraction,copper-mining,61.556721,-73.449743,trace_-73.449743_61.556721,owner,Canadian Royalities Inc.,3897,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Nunavik Nickel Operation,1754090
CAN,mineral-extraction,copper-mining,61.687773,-73.678676,trace_-73.678676_61.687773,owner,Glencore PLC,7,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Raglan Operation,1754096
CAN,mineral-extraction,copper-mining,57.713205,-129.794095,trace_-129.794095_57.713205,operator,Newcrest Red Chris Mining Ltd.,8081,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Red Chris Mine,1754097
CAN,mineral-extraction,copper-mining,57.713205,-129.794095,trace_-129.794095_57.713205,owner,Newcrest Mining Ltd.,602,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Red Chris Mine,1754097
CAN,mineral-extraction,copper-mining,47.500875,-66.550582,trace_-66.550582_47.500875,owner,Government of New Brunswick,542,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Restigouche Mine,1754098
CAN,mineral-extraction,copper-mining,46.48096,-81.052207,trace_-81.052207_46.48096,operator,Vale Canada Ltd.,127,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Stobie Mine,1754101
CAN,mineral-extraction,copper-mining,46.48096,-81.052207,trace_-81.052207_46.48096,owner,Vale S.A.,1,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Stobie Mine,1754101
CAN,mineral-extraction,copper-mining,46.657829,-80.79658,trace_-80.79658_46.657829,operator,Glencore Canada Corp.,631,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Sudbury INO Operation,1754102
CAN,mineral-extraction,copper-mining,46.657829,-80.79658,trace_-80.79658_46.657829,owner,Glencore PLC,7,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Sudbury INO Operation,1754102
CAN,mineral-extraction,copper-mining,55.71406,-97.852724,trace_-97.852724_55.71406,operator,Vale Canada Ltd.,127,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Thompson Mine,1754103
CAN,mineral-extraction,copper-mining,55.71406,-97.852724,trace_-97.852724_55.71406,owner,Vale S.A.,1,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Thompson Mine,1754103
CAN,mineral-extraction,copper-mining,46.38187,-81.453631,trace_-81.453631_46.38187,operator,Vale Canada Ltd.,127,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Totten Mine,1754104
CAN,mineral-extraction,copper-mining,46.38187,-81.453631,trace_-81.453631_46.38187,owner,Vale S.A.,1,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Totten Mine,1754104
CAN,mineral-extraction,copper-mining,51.012585,-74.466821,trace_-74.466821_51.012585,owner,Troilus Gold Corp.,3381,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Troilus Mine,1754105
CAN,mineral-extraction,copper-mining,56.331334,-62.096044,trace_-62.096044_56.331334,operator,Vale Newfoundland & Labrador Ltd.,8031,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Voisey's Bay Mine,1754106
CAN,mineral-extraction,copper-mining,56.331334,-62.096044,trace_-62.096044_56.331334,owner,Vale S.A.,1,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Voisey's Bay Mine,1754106
CAN,mineral-extraction,copper-mining,55.06049,-121.253065,trace_-121.253065_55.06049,operator,Conuma Resources Ltd.,5940,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Wolverine Mine,1754107
CAN,mineral-extraction,copper-mining,55.06049,-121.253065,trace_-121.253065_55.06049,owner,ERP Compliant Fuels LLC,3957,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Wolverine Mine,1754107
CHL,mineral-extraction,copper-mining,-25.780354,-69.848935,trace_-69.848935_-25.780354,owner,Grupo Minero Las Cenizas S.A.,116,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Aguilucho de Taltal Mine,1754108
CHL,mineral-extraction,copper-mining,-27.464892,-70.274923,trace_-70.274923_-27.464892,owner,Lundin Mining Corp.,129,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Alcaparrosa Mine,1754109
CHL,mineral-extraction,copper-mining,-25.838394,-69.858302,trace_-69.858302_-25.838394,owner,Grupo Minero Las Cenizas S.A.,116,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Altamira Mine,1754110
CHL,mineral-extraction,copper-mining,-33.146647,-70.25817,trace_-70.25817_-33.146647,owner,Codelco Corp.,172,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Andina Mine,1754111
CHL,mineral-extraction,copper-mining,-22.634167,-69.875227,trace_-69.875227_-22.634167,owner,Antofagasta PLC,663,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Antucoya Mine,1754113
CHL,mineral-extraction,copper-mining,-22.604874,-70.163743,trace_-70.163743_-22.604874,owner,Haldeman Mining S.A.,269,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Aurora Mine,1754115
CHL,mineral-extraction,copper-mining,-25.932071,-70.056502,trace_-70.056502_-25.932071,owner,Grupo Minero Las Cenizas S.A.,116,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Barreal Seco Mine,1754116
CHL,mineral-extraction,copper-mining,-26.721421,-70.058504,trace_-70.058504_-26.721421,owner,Santiago Metals Ltda.,2632,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Berta Mine,1754117
CHL,mineral-extraction,copper-mining,-32.455238,-71.064581,trace_-71.064581_-32.455238,owner,Grupo Minero Las Cenizas S.A.,116,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Cabildo Operation,1754119
CHL,mineral-extraction,copper-mining,-27.51798,-70.288975,trace_-70.288975_-27.51798,owner,Lundin Mining Corp.,129,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Candelaria Complex,1754121
CHL,mineral-extraction,copper-mining,-21.947598,-69.869096,trace_-69.869096_-21.947598,owner,Minera Camacho Viejo Ltda.,3774,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Capacho Viejo Mine,1754122
CHL,mineral-extraction,copper-mining,-27.138528,-69.91123,trace_-69.91123_-27.138528,owner,Minera Sur Andes Ltda.,4107,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Caquicito Mine,1754123
CHL,mineral-extraction,copper-mining,-27.138528,-69.91123,trace_-69.91123_-27.138528,owner,Sociedad de Exploración y Desarrollo Minero Ltda.,6921,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Cardenilla Mine,1754124
CHL,mineral-extraction,copper-mining,-30.255499,-71.091261,trace_-71.091261_-30.255499,owner,Teck Resources Ltd.,554,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Carmen de Andacollo Mine,1754126
CHL,mineral-extraction,copper-mining,-22.7171,-70.230405,trace_-70.230405_-22.7171,owner,Haldeman Mining S.A.,269,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Carolina Mine,1754127
CHL,mineral-extraction,copper-mining,-28.173758,-69.539548,trace_-69.539548_-28.173758,operator,SCM Minera Lumina Copper Chile SpA,8265,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Caserones Mine,1754131
CHL,mineral-extraction,copper-mining,-28.173758,-69.539548,trace_-69.539548_-28.173758,owner,Lundin Mining Corp.,129,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Caserones Mine,1754131
CHL,mineral-extraction,copper-mining,-22.963979,-69.068291,trace_-69.068291_-22.963979,operator,Minera Centinela S.A.,3193,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Centinela Complex,1754132
CHL,mineral-extraction,copper-mining,-22.963979,-69.068291,trace_-69.068291_-22.963979,owner,Antofagasta PLC,663,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Centinela Complex,1754132
CHL,mineral-extraction,copper-mining,-20.057236,-69.262962,trace_-69.262962_-20.057236,operator,Compania Minera Cerro Colorado Ltd.,6406,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Cerro Colorado Mine,1754133
CHL,mineral-extraction,copper-mining,-20.057236,-69.262962,trace_-69.262962_-20.057236,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Cerro Colorado Mine,1754133
CHL,mineral-extraction,copper-mining,-32.577493,-70.856829,trace_-70.856829_-32.577493,owner,Compañía Minera Cerro Negro S.A.,7604,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Cerro Negro Mine,1754134
CHL,mineral-extraction,copper-mining,-22.304922,-68.929951,trace_-68.929951_-22.304922,operator,Codelco Corp.,172,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Chuquicamata Mine,1754136
CHL,mineral-extraction,copper-mining,-20.967632,-68.713539,trace_-68.713539_-20.967632,operator,Compania Minera Dona Ines de Collahuasi SCM,2977,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Collahuasi Mine,1754137
CHL,mineral-extraction,copper-mining,-20.967632,-68.713539,trace_-68.713539_-20.967632,owner,Anglo American PLC,65,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Collahuasi Mine,1754137
CHL,mineral-extraction,copper-mining,-29.712485,-70.837202,trace_-70.837202_-29.712485,owner,Compania Minera San Geronimo S.C.M.,7588,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Condoriaco Mine,1754138
CHL,mineral-extraction,copper-mining,-26.739146,-69.832876,trace_-69.832876_-26.739146,owner,Santiago Metals Ltda.,2632,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Delirio Mine,1754140
CHL,mineral-extraction,copper-mining,-28.98782,-70.879261,trace_-70.879261_-28.98782,owner,CEMIN Holding Minero Group,706,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Dos Amigos Mine,1754143
CHL,mineral-extraction,copper-mining,-25.611522,-70.396136,trace_-70.396136_-25.611522,owner,Grupo Minero Las Cenizas S.A.,116,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Doña Elba Mine,1754142
CHL,mineral-extraction,copper-mining,-21.922863,-68.834001,trace_-68.834001_-21.922863,operator,Socieded Contractual Minera El Abra,5084,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Abra Mine,1754145
CHL,mineral-extraction,copper-mining,-21.922863,-68.834001,trace_-68.834001_-21.922863,owner,Freeport-McMoRan Inc.,23,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Abra Mine,1754145
CHL,mineral-extraction,copper-mining,-29.811126,-71.195356,trace_-71.195356_-29.811126,owner,Universidad de La Serena,6447,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Brillador Mine,1754146
CHL,mineral-extraction,copper-mining,-32.191831,-70.940061,trace_-70.940061_-32.191831,owner,Compañía Minera El Bronce S.A,7526,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Bronce Mine,1754147
CHL,mineral-extraction,copper-mining,-32.029695,-71.18823,trace_-71.18823_-32.029695,owner,Minera Los Vilos S.A.,4969,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Durazno Mine,1754148
CHL,mineral-extraction,copper-mining,-29.745624,-69.971387,trace_-69.971387_-29.745624,owner,Barrick Gold Corp.,81,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Indio Mine,1754150
CHL,mineral-extraction,copper-mining,-34.07332,-70.866584,trace_-70.866584_-34.07332,owner,Compañía Minera El Inglés S.A.,4406,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Ingles Mine,1754151
CHL,mineral-extraction,copper-mining,-26.24631,-69.563007,trace_-69.563007_-26.24631,owner,Codelco Corp.,172,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Salvador Mine,1754152
CHL,mineral-extraction,copper-mining,-32.649972,-71.110448,trace_-71.110448_-32.649972,operator,Anglo American Sur S.A.,7930,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Soldado Mine,1754153
CHL,mineral-extraction,copper-mining,-32.649972,-71.110448,trace_-71.110448_-32.649972,owner,Anglo American PLC,65,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Soldado Mine,1754153
CHL,mineral-extraction,copper-mining,-34.094283,-70.350479,trace_-70.350479_-34.094283,operator,Codelco Corp.,172,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,El Teniente Mine,1754154
CHL,mineral-extraction,copper-mining,-23.00067,-69.908309,trace_-69.908309_-23.00067,owner,Minera Antakena S.A.,8052,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Elenita Mine,1754155
CHL,mineral-extraction,copper-mining,-30.675912,-71.211465,trace_-71.211465_-30.675912,owner,Minera Cruz Ltda.,161,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Emilia Mine,1754156
CHL,mineral-extraction,copper-mining,-23.300938,-70.247599,trace_-70.247599_-23.300938,owner,Minera Rayrock Ltda.,1194,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Emperatriz Mine,1754157
CHL,mineral-extraction,copper-mining,-24.269995,-69.073414,trace_-69.073414_-24.269995,operator,Minera Escondida Ltda.,7455,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Escondida Mine,1754158
CHL,mineral-extraction,copper-mining,-24.269995,-69.073414,trace_-69.073414_-24.269995,owner,BHP Group Ltd.,8,,2023-01-01 00:00:00,2023-12-31 00:00:00,2024-08-09 00:00:00,2024-10-22 21:58:44.642669,Escondida Mine,1754158
