Inventory,Impact Category,score,quantity,percentage,name,reference product
"Lithium carbonate, brine",Total ecosystem quality,0.06750896949783032,0.4873850782701122,1.7096867643082527,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, brine",Total ecosystem quality,0.06352034210806633,0.9787398247341396,1.6086734692340916,"transport, freight, lorry >32 metric ton, EURO3","transport, freight, lorry >32 metric ton, EURO3"
"Lithium carbonate, spodumene",Climate change ST,16.195115345298714,140.47758152799622,67.92670948773353,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, spodumene",Climate change ST,1.6430867694158289,4.056268319827047,6.891551882750052,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Climate change ST,0.7551077740869802,0.6949556007446699,3.1671269582667714,"quicklime production, in pieces, loose","quicklime, in pieces, loose"
"Lithium carbonate, spodumene",Climate change ST,0.3778047845118889,68.99368037259765,1.5846158112152366,"transport, freight, sea, bulk carrier for dry goods","transport, freight, sea, bulk carrier for dry goods"
"Lithium carbonate, spodumene",Climate change ST,0.26360966746509723,0.09816169280791517,1.1056504951202883,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium carbonate, spodumene",Climate change ST,0.24274333131562773,1.0233702076552864,1.0181314177023024,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Total human health,7.62497376106406e-05,140.47758152799622,59.34225111544239,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, spodumene",Total human health,6.8395408964842644e-06,0.09816169280791517,5.322952787930221,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
"Lithium carbonate, spodumene",Total human health,5.9464684822213055e-06,7.300000190734864,4.62790872440716,spodumene concentrate production,spodumene concentrate
"Lithium carbonate, spodumene",Total human health,5.092682287848382e-06,38.41195948443837,3.9634396215219367,"tap water production, conventional treatment",tap water
"Lithium carbonate, spodumene",Total human health,2.8168678337970527e-06,0.6949556007446699,2.1922603747933422,"quicklime production, in pieces, loose","quicklime, in pieces, loose"
"Lithium carbonate, spodumene",Total human health,2.8011068508518282e-06,1.592643942512323,2.1799942052684362,"soda production, solvay process","soda ash, light"
"Lithium carbonate, spodumene",Total human health,2.6562764285199596e-06,4.056268319827047,2.067278233246862,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Total ecosystem quality,19.457913648408105,140.47758152799622,64.93226484786447,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Lithium carbonate, spodumene",Total ecosystem quality,1.7907890237323734,4.056268319827047,5.975974057483406,hard coal mine operation and hard coal preparation,hard coal
"Lithium carbonate, spodumene",Total ecosystem quality,0.7681022613682282,0.004720514355980615,2.563204892703683,blasting,blasting
"Lithium carbonate, spodumene",Total ecosystem quality,0.7407935158432415,0.6949556007446699,2.4720739148849766,"quicklime production, in pieces, loose","quicklime, in pieces, loose"
"Lithium carbonate, spodumene",Total ecosystem quality,0.50932770583642,68.99368037259765,1.6996581487261,"transport, freight, sea, bulk carrier for dry goods","transport, freight, sea, bulk carrier for dry goods"
"Lithium carbonate, spodumene",Total ecosystem quality,0.38010045210205773,0.0023359775528668993,1.2684187868570906,blasting,blasting
"Lithium carbonate, spodumene",Total ecosystem quality,0.36839665463908483,7.300000190734864,1.2293624887193049,spodumene concentrate production,spodumene concentrate
"Lithium carbonate, spodumene",Total ecosystem quality,0.32266976342457027,0.09816169280791517,1.0767690162298604,"electricity production, hard coal, at coal mine power plant","electricity, high voltage, for internal use in coal mining"
Neodymium,Climate change ST,8.976129531635022,1.2749161612679614,16.390475419909016,citric acid production,citric acid
Neodymium,Climate change ST,2.8700455499362465,1.00000000000665,5.240723284402135,"rare earth oxides production, from rare earth carbonate concentrate",neodymium oxide
Neodymium,Climate change ST,1.86739154049228,4.610006779559726,3.4098700376274014,hard coal mine operation and hard coal preparation,hard coal
Neodymium,Climate change ST,1.6594590847777195,0.4006879587305298,3.0301839165237068,citric acid production,citric acid
Neodymium,Climate change ST,1.412661216921787,0.5045218717783088,2.5795292805225056,"ammonia production, partial oxidation, liquid","ammonia, anhydrous, liquid"
Neodymium,Climate change ST,1.3422876471614824,0.9369691720340954,2.45102664903726,"ammonia production, steam reforming, liquid","ammonia, anhydrous, liquid"
Neodymium,Climate change ST,1.2862624327780716,0.18941612032003893,2.348724215008196,citric acid production,citric acid
Neodymium,Climate change ST,1.2631652168479324,10.956784866900959,2.3065485368791037,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
Neodymium,Climate change ST,1.2247044269216862,0.43739444563509955,2.2363188649815777,"ammonia production, partial oxidation, liquid","ammonia, anhydrous, liquid"
Neodymium,Climate change ST,1.010924990067104,0.5810619004443016,1.845956115346795,"treatment of spent solvent mixture, hazardous waste incineration, with energy recovery",spent solvent mixture
Neodymium,Total human health,9.979358243159496e-05,948.4573665039469,42.083094342825795,"water production, deionised","water, deionised"
Neodymium,Total human health,6.661725721484058e-05,1.2749161612679614,28.0925912460764,citric acid production,citric acid
Neodymium,Total human health,1.983450475085772e-05,1.5615526217768958,8.364238604679091,zinc mine operation,zinc concentrate
Neodymium,Total human health,1.632461530142381e-05,1.00000000000665,6.8841132776355005,"rare earth oxides production, from rare earth carbonate concentrate",neodymium oxide
Neodymium,Total human health,1.4148038847143076e-05,0.4006879587305298,5.966247919583484,citric acid production,citric acid
Neodymium,Total human health,9.796435717203124e-06,0.18941612032003893,4.131170747308127,citric acid production,citric acid
Neodymium,Total human health,9.533404833878382e-06,0.9369691720340954,4.020250253140885,"ammonia production, steam reforming, liquid","ammonia, anhydrous, liquid"
Neodymium,Total ecosystem quality,33.48461520604546,3535.893779846593,24.653479842398944,"treatment of non-sulfidic overburden, off-site","non-sulfidic overburden, off-site"
Neodymium,Total ecosystem quality,18.978889003079214,1.1445355182946102,13.973451825244936,"rare earth element mine operation and beneficiation, ion adsorption clays",rare earth carbonate concentrate
Neodymium,Total ecosystem quality,11.624501114756315,1.2749161612679614,8.558688882852913,citric acid production,citric acid
Neodymium,Total ecosystem quality,8.544506617876285,948.4573665039469,6.291003207617131,"water production, deionised","water, deionised"
Neodymium,Total ecosystem quality,4.336699499741966,0.2615277748249567,3.192950943038679,"rare earth element mine operation and beneficiation, ion adsorption clays",rare earth carbonate concentrate
Neodymium,Total ecosystem quality,2.8130165619276144,1.00000000000665,2.0711197270469435,"rare earth oxides production, from rare earth carbonate concentrate",neodymium oxide
Neodymium,Total ecosystem quality,2.0605338064573893,0.01266339119616583,1.5170945925311774,blasting,blasting
Neodymium,Total ecosystem quality,2.0352572584545863,4.610006779559726,1.4984844080378514,hard coal mine operation and hard coal preparation,hard coal
Neodymium,Total ecosystem quality,1.97300304722075,0.4006879587305298,1.4526489420391044,citric acid production,citric acid
Neodymium,Total ecosystem quality,1.9139530061063572,0.45137230088090147,1.4091725876193684,"nickel mine operation and benefication to nickel concentrate, 7% Ni","nickel concentrate, 7% Ni"
"Copper concentrate, Canada",Climate change ST,0.09126288581721807,0.7916207578348677,7.565688998640799,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Copper concentrate, Canada",Climate change ST,0.0770248499726436,0.07307335360292412,6.385356487927803,"electricity production, lignite","electricity, high voltage"
"Copper concentrate, Canada",Climate change ST,0.05207889043196775,1.0003106656365266,4.317337599774012,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Copper concentrate, Canada",Climate change ST,0.04250539197140075,0.06526794510719976,3.5236950217091465,"electricity production, natural gas, conventional power plant","electricity, high voltage"
"Copper concentrate, Canada",Climate change ST,0.03863208855277264,0.09537056705841376,3.2025983480689644,hard coal mine operation and hard coal preparation,hard coal
"Copper concentrate, Canada",Climate change ST,0.032442988635462904,0.0018595168598409472,2.6895222521666278,natural gas venting from petroleum/natural gas production,"natural gas, vented"
"Copper concentrate, Canada",Climate change ST,0.02669376951517519,0.025324337009031965,2.2129122539220867,"electricity production, lignite","electricity, high voltage"
"Copper concentrate, Canada",Climate change ST,0.0206108867593437,0.013671915190135029,1.7086415557766466,"ferrochromium production, high-carbon, 68% Cr","ferrochromium, high-carbon, 68% Cr"
"Copper concentrate, Canada",Climate change ST,0.020445560628651296,0.017233171630917886,1.694936027215206,"electricity production, hard coal","electricity, high voltage"
"Copper concentrate, Canada",Climate change ST,0.0170077747196606,0.012173342150760037,1.4099437349111392,"nitric acid production, product in 50% solution state","nitric acid, without water, in 50% solution state"
"Copper concentrate, Canada",Total human health,1.1435365965279724e-05,1.0003106656365266,46.32611992824119,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Copper concentrate, Canada",Total human health,2.018822792246083e-06,0.01044881775687959,8.178507541553007,"treatment of electric arc furnace slag, residual material landfill",electric arc furnace slag
"Copper concentrate, Canada",Total human health,1.080992021712895e-06,0.32222764064743464,4.379235976477864,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Copper concentrate, Canada",Total human health,6.597808629270647e-07,0.03428556264590523,2.6728560743154146,blasting,blasting
"Copper concentrate, Canada",Total human health,6.11669404190602e-07,0.25309353653661953,2.477950444349992,"electricity production, nuclear, pressure water reactor, heavy water moderated","electricity, high voltage"
"Copper concentrate, Canada",Total human health,4.743167411159435e-07,0.14181905097980274,1.921517361108105,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
"Copper concentrate, Canada",Total human health,4.2968333036126196e-07,0.7916207578348677,1.7407017452628581,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Copper concentrate, Canada",Total human health,3.805101314756736e-07,0.11250532476750792,1.5414948711019838,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Copper concentrate, Canada",Total human health,3.259145154262186e-07,0.01693617254414169,1.320321096310475,blasting,blasting
"Copper concentrate, Canada",Total human health,3.219939875870487e-07,0.09520387277514773,1.3044385400887641,"electricity production, hydro, reservoir, non-alpine region","electricity, high voltage"
"Copper concentrate, Canada",Total ecosystem quality,5.578802692811895,0.03428556264590523,48.88017533473628,blasting,blasting
"Copper concentrate, Canada",Total ecosystem quality,2.755782834045713,0.01693617254414169,24.14553005901634,blasting,blasting
"Copper concentrate, Canada",Total ecosystem quality,1.4996953176308074,158.36417150520063,13.139982557355626,"treatment of non-sulfidic tailing, off-site","non-sulfidic tailing, off-site"
"Copper concentrate, Canada",Total ecosystem quality,0.12697351664679307,90.26289115643789,1.1125125046204194,"treatment of sulfidic tailings, from copper mine operation, tailings impoundment","sulfidic tailings, from copper mine operation"
"Market for copper, cathode",Climate change ST,0.5096287603556697,4.420556087774797,7.4064341107256295,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Market for copper, cathode",Climate change ST,0.2990078958236756,0.7381571550472232,4.3454813607050164,hard coal mine operation and hard coal preparation,hard coal
"Market for copper, cathode",Climate change ST,0.25907647032114167,3.4871897623226547,3.7651580058663625,"diesel, burned in building machine","diesel, burned in building machine"
"Market for copper, cathode",Climate change ST,0.21881834280409515,0.22373381987223045,3.1800866910761547,"electricity production, hard coal","electricity, high voltage"
"Market for copper, cathode",Climate change ST,0.18967920786529938,0.010871738388529853,2.7566076809490276,natural gas venting from petroleum/natural gas production,"natural gas, vented"
"Market for copper, cathode",Climate change ST,0.1495998651923873,0.1106370977370684,2.1741346460658524,"electricity production, hard coal","electricity, high voltage"
"Market for copper, cathode",Climate change ST,0.11101143145733088,0.11645869400877541,1.613328988835409,"electricity production, hard coal","electricity, high voltage"
"Market for copper, cathode",Climate change ST,0.10456796753191079,0.19516652210761434,1.5196861359965004,"electricity production, natural gas, conventional power plant","electricity, high voltage"
"Market for copper, cathode",Climate change ST,0.08847528993441782,0.0647247768502369,1.2858112734243805,"electricity production, lignite","electricity, high voltage"
"Market for copper, cathode",Climate change ST,0.07859112816645801,0.0654171327536996,1.1421647633195406,"electricity production, lignite","electricity, high voltage"
"Market for copper, cathode",Total human health,6.244586319464746e-05,0.2396193690261853,23.7744079583405,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total human health,6.071607064790403e-05,0.23495135356281582,23.115840815767953,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total human health,4.542469992145573e-05,0.9578217855343066,17.2941055190739,"treatment of copper slag, residual material landfill",copper slag
"Market for copper, cathode",Total human health,1.232165093625375e-05,0.04665464042890309,4.691102678261546,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total human health,9.081847811671882e-06,0.028241390314005927,3.4576438509181564,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total human health,8.103334544546168e-06,2.4228687610216144,3.085103983340678,"electricity production, hydro, reservoir, alpine region","electricity, high voltage"
"Market for copper, cathode",Total human health,4.264431202208286e-06,0.018027613491509376,1.623555539548797,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total human health,3.3657339499418287e-06,0.01742002358808216,1.281403249335059,"treatment of electric arc furnace slag, residual material landfill",electric arc furnace slag
"Market for copper, cathode",Total human health,3.189165128954434e-06,0.5786550494435939,1.2141799143033587,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Market for copper, cathode",Total human health,3.0675330177685635e-06,0.4848307863615892,1.1678721000746815,"copper mine operation and beneficiation, sulfide ore","copper concentrate, sulfide ore"
"Market for copper, cathode",Total ecosystem quality,14.241702860100272,0.08752501611563976,35.74379464144181,blasting,blasting
"Market for copper, cathode",Total ecosystem quality,7.15476302748657,0.04397091804511476,17.957008573682593,blasting,blasting
"Market for copper, cathode",Total ecosystem quality,3.3558149097544616,0.2396193690261853,8.422416909497825,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total ecosystem quality,3.1220370970639806,0.23495135356281582,7.835681867303919,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total ecosystem quality,1.3820456636095697,145.94065469621273,3.4686551791186453,"treatment of non-sulfidic tailing, off-site","non-sulfidic tailing, off-site"
"Market for copper, cathode",Total ecosystem quality,0.857918165830444,0.028241390314005927,2.153201133308149,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total ecosystem quality,0.6749753176411915,0.04665464042890309,1.6940515736640527,"smelting of copper concentrate, sulfide ore","copper, anode"
"Market for copper, cathode",Total ecosystem quality,0.6123026727700647,4.420556087774797,1.5367559068526335,"heat production, at hard coal industrial furnace 1-10MW","heat, district or industrial, other than natural gas"
"Market for copper, cathode",Total ecosystem quality,0.5693821537522589,0.01587690889686085,1.4290340822403098,"platinum group metal mine operation, ore with high palladium content","copper, cathode"
