naics_code,naics_desc,region,category,measure,unit,year,value,source
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Petcoke,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Propane,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Refinery Fuel Gas,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Spent Pulping Liquor,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Waste Fuel,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Wood,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Total,ktCO2e,2020,"1,395",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Fuel GHG Intensity (Production),gCO2e/kWh,2020,457.1,
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Butane,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coal,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke Oven Gas,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Diesel,ktCO2e,2019,58,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Gasoline,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Heavy Fuel Oil,ktCO2e,2019,148,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Light Fuel Oil,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Natural Gas,ktCO2e,2019,"1,053",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Petcoke,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Propane,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Refinery Fuel Gas,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Spent Pulping Liquor,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Waste Fuel,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Wood,ktCO2e,2019,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Total,ktCO2e,2019,"1,259",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Fuel GHG Intensity (Production),gCO2e/kWh,2019,465.8,
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Butane,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coal,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke Oven Gas,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Diesel,ktCO2e,2018,65,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Gasoline,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Heavy Fuel Oil,ktCO2e,2018,173,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Light Fuel Oil,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Natural Gas,ktCO2e,2018,"1,252",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Petcoke,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Propane,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Refinery Fuel Gas,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Spent Pulping Liquor,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Waste Fuel,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Wood,ktCO2e,2018,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Total,ktCO2e,2018,"1,490",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Fuel GHG Intensity (Production),gCO2e/kWh,2018,442.4,
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Butane,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coal,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke Oven Gas,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Diesel,ktCO2e,2017,63,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Gasoline,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Heavy Fuel Oil,ktCO2e,2017,218,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Light Fuel Oil,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Natural Gas,ktCO2e,2017,"1,094",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Petcoke,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Propane,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Refinery Fuel Gas,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Spent Pulping Liquor,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Waste Fuel,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Wood,ktCO2e,2017,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Total,ktCO2e,2017,"1,376",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Fuel GHG Intensity (Production),gCO2e/kWh,2017,498.2,
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Butane,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coal,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke Oven Gas,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Diesel,ktCO2e,2016,48,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Gasoline,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Heavy Fuel Oil,ktCO2e,2016,164,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Light Fuel Oil,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Natural Gas,ktCO2e,2016,"1,263",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Petcoke,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Propane,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Refinery Fuel Gas,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Spent Pulping Liquor,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Waste Fuel,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Wood,ktCO2e,2016,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Total,ktCO2e,2016,"1,475",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Fuel GHG Intensity (Production),gCO2e/kWh,2016,355,
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Butane,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coal,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke Oven Gas,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Diesel,ktCO2e,2015,53,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Gasoline,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Heavy Fuel Oil,ktCO2e,2015,142,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Light Fuel Oil,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Natural Gas,ktCO2e,2015,"1,413",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Petcoke,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Propane,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Refinery Fuel Gas,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Spent Pulping Liquor,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Waste Fuel,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Wood,ktCO2e,2015,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Total,ktCO2e,2015,"1,608",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Fuel GHG Intensity (Production),gCO2e/kWh,2015,416.8,
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Butane,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coal,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke Oven Gas,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Diesel,ktCO2e,2010,43,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Gasoline,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Heavy Fuel Oil,ktCO2e,2010,272,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Light Fuel Oil,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Natural Gas,ktCO2e,2010,"1,097",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Petcoke,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Propane,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Refinery Fuel Gas,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Spent Pulping Liquor,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Waste Fuel,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Wood,ktCO2e,2010,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Total,ktCO2e,2010,"1,412",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Fuel GHG Intensity (Production),gCO2e/kWh,2010,482.3,
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Butane,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coal,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Coke Oven Gas,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Diesel,ktCO2e,2005,25,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Gasoline,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Heavy Fuel Oil,ktCO2e,2005,196,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Light Fuel Oil,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Natural Gas,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Petcoke,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Propane,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Refinery Fuel Gas,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Spent Pulping Liquor,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Waste Fuel,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Wood,ktCO2e,2005,0,Calculation based on ECCC NIR emission factors
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Total,ktCO2e,2005,222,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GHG,Fuel GHG Intensity (Production),gCO2e/kWh,2005,890.4,
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Butane,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coal,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Diesel,TJ,2022,678,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Gasoline,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2022,"2,731",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Natural Gas,TJ,2022,"24,853",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Petcoke,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Propane,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Steam,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Uranium,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Waste Fuel,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Wood,TJ,2022,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Total,TJ,2022,"28,261",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Butane,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coal,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Diesel,TJ,2021,678,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Gasoline,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2021,"1,456",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Natural Gas,TJ,2021,"26,005",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Petcoke,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Propane,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Steam,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Uranium,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Waste Fuel,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Wood,TJ,2021,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Total,TJ,2021,"28,139",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Butane,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coal,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Diesel,TJ,2020,636,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Gasoline,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2020,"2,059",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Natural Gas,TJ,2020,"24,039",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Petcoke,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Propane,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Steam,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Uranium,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Waste Fuel,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Wood,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Total,TJ,2020,"26,733",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Butane,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coal,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Diesel,TJ,2019,832,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Gasoline,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2019,"1,972",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Natural Gas,TJ,2019,"21,158",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Petcoke,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Propane,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Steam,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Uranium,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Waste Fuel,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Wood,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Total,TJ,2019,"23,962",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Butane,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coal,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Diesel,TJ,2018,925,CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Gasoline,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2018,"2,316",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Natural Gas,TJ,2018,"25,039",CEEDC estimate
2122-2123,Metal and Non-metal mining,Canada,Elec_GJ,Petcoke,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
